index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,01:00:00,9.698458306095809e-12,5.249012720785565e-12,8.907938683798222e-13,4.62400433884628e-13,4.809427341812046e-13,1.3729713397767039e-09,2.0000038275105765,1
2,01:00:30,1.1018428655298464e-11,3.358842118809845e-12,1.4707725360665241e-12,1.3685809061521143e-12,1.50702969366732e-12,2.6824078081795964e-08,2.000003344016398,0
3,01:01:00,5.979018491780126e-11,4.470455300090311e-12,1.6392117819673466e-12,1.045194709181735e-12,9.74284449096442e-13,1.237785877334634e-07,2.0000029456430988,0
4,01:01:30,1.8010514796063613e-11,3.5795494405197716e-12,1.2501116784864556e-12,4.571360891685412e-13,5.88415145520962e-13,5.676380877555216e-09,2.000002613554219,1
5,01:02:00,1.3387357444020553e-11,4.6110860461319104e-12,1.6063776788495109e-12,9.123689111369724e-13,2.0656889405326926e-12,3.84989404094979e-09,2.000002333856725,1
6,01:02:30,1.4193018574331063e-11,3.461636727379309e-12,8.113877176774267e-13,3.5796507130914245e-13,5.345691020011333e-13,5.0386177237739965e-09,2.000002096118319,1
7,01:03:00,1.4919785219722345e-11,3.659101120794638e-12,1.1244159492155414e-12,4.268883345977927e-13,7.893849449571018e-13,7.785477296391764e-09,2.0000018923801846,1
8,01:03:30,1.68793249290484e-11,4.0661793774754995e-12,1.3169475329834696e-12,5.044553932547124e-13,7.790475893698164e-13,1.0444537528698156e-08,2.0000017164841375,1
9,01:04:00,3.357710689257076e-11,5.0039856120685335e-12,2.0169377259588917e-12,1.1409598309051969e-12,2.3374614682102855e-12,3.3518356587701698e-09,2.0000015636044557,1
10,01:04:30,1.7831353273993064e-11,6.279836053327449e-12,1.8727924641178804e-12,7.214666636337634e-13,1.6099862037382967e-12,2.832062154846742e-09,2.0000014299160402,1
11,01:05:00,1.501780533656884e-10,7.074347904735071e-12,2.108747247046442e-12,9.344169195688957e-13,3.545103749227545e-12,6.417540775919722e-09,2.0000013123552898,2
12,01:05:30,1.5622961470102304e-10,5.967982813129269e-12,4.325577472057165e-12,1.721464801206233e-12,5.768416938009744e-12,3.860784830795789e-09,2.000001208445148,2
13,01:06:00,2.152365596005327e-11,4.322661206316909e-12,9.742135254770863e-13,5.764271688234052e-13,1.4802955032536742e-12,3.3754302214312015e-09,2.000001116165366,2
14,01:06:30,3.934094781096422e-11,4.2228288878495624e-12,2.096152808800505e-12,8.598672966998782e-13,3.3931565199604838e-12,5.25781520728356e-09,2.0000010338550593,2
15,01:07:00,4.9852524629387405e-11,6.186342419651325e-12,1.5161261958630569e-12,8.349222455986583e-13,2.52375161364517e-12,4.3587326410876595e-09,2.0000009601387028,2
16,01:07:30,1.0911369657722564e-10,5.256342767497818e-12,1.4845367710043323e-12,7.153932887961401e-13,1.6594236361868244e-12,3.80152658753728e-09,2.000000893869311,2
17,01:08:00,3.334254477575289e-11,2.5719777717496536e-12,9.132415350618816e-13,5.727350824440317e-13,1.0067935912401358e-12,5.232588333345646e-09,2.000000834084395,2
18,01:08:30,3.603173502310366e-11,6.1195950418254735e-12,3.1424197478782083e-12,1.3795032302637416e-12,7.102295094148494e-12,2.121187092875958e-09,2.0000007799715163,2
19,01:09:00,3.9457667277479607e-11,4.262527040051287e-12,1.8090183346679228e-12,1.302076301470068e-12,5.2324127176470836e-12,2.593885197789505e-09,2.0000007308411027,2
20,01:09:30,3.384054719816289e-11,3.72578832723327e-12,2.074574822613281e-12,8.135693311810122e-13,2.8492520894319023e-12,9.804496934231533e-10,2.0000006861048543,2
21,01:10:00,4.6929816909039275e-11,5.117259200017951e-12,2.0607821144520445e-12,6.893982668778022e-13,1.591262492103908e-12,6.14500249028429e-09,2.000000645258434,2
22,01:10:30,2.289480321409156e-11,3.3259821464939735e-12,1.6960071828192718e-12,8.356698075348555e-13,2.7224805149804887e-12,3.7751613410400665e-09,2.0000006078675288,2
23,01:11:00,5.580690352062962e-11,5.391223832217085e-12,2.351240327357159e-12,1.2501921482247224e-12,6.058003368388589e-12,2.2555271905491227e-09,2.0000005735565094,2
