index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,23:47:00,1.0673118609361595e-11,1.1676058907086584e-12,2.0378630027949876e-12,2.1845440951032227e-12,1.379709806936539e-12,1.5064266408672232e-08,1.000000003867279,1,1
2,23:47:30,4.822148522988258e-12,2.0376510158650463e-12,2.540012030447658e-12,1.866648854120012e-12,1.3438763832058478e-12,7.915666582669743e-09,0.9999999995273349,1,1
3,23:48:00,6.834244338087245e-12,1.406625163852736e-12,1.3370244747858849e-12,1.3952060063641582e-12,1.2245661024089287e-12,1.4358164193191074e-08,0.9999999963007018,1,0
4,23:48:30,1.0113794553722816e-11,2.6023416197310394e-12,1.387295782277925e-12,2.271120407679248e-12,1.505726648324256e-12,5.37616897081087e-09,0.9999999939204451,1,1
5,23:49:00,9.345298415606558e-11,9.777940955499077e-12,3.8079511925719084e-12,2.3303276552214808e-12,4.898090577978015e-12,2.377749499089407e-09,0.9999999921878742,1,2
6,23:49:30,4.659658119119242e-11,9.060222448537963e-12,2.9625455908586934e-12,3.378115222282942e-12,7.75485343708084e-12,1.0165568643017583e-09,0.9999999909535312,1,2
7,23:50:00,6.664886545789103e-11,1.5860785762409635e-11,2.9342117160926676e-12,1.591076001715907e-12,3.077147193207971e-12,1.4285409792448088e-09,0.9999999901039277,1,2
8,23:50:30,3.496180695603039e-11,9.343093692542247e-12,2.61485937183885e-12,1.4567949544803205e-12,2.7189830224338405e-12,1.3246893463723828e-09,0.999999989552186,1,2
9,23:51:00,3.9105015451134476e-11,1.3598787251473889e-11,2.087329882193858e-12,8.852306889369345e-13,1.2339395350400115e-12,7.431852744068445e-10,0.9999999892313005,1,2
10,23:51:30,4.253560012027983e-11,1.3068962585252569e-11,2.5359383610952115e-12,1.5336849654695776e-12,4.0986598501889875e-12,2.69498608547845e-10,0.9999999890892679,1,2
11,23:52:00,5.840941591684319e-11,1.5471303564324775e-11,4.590790055329665e-12,1.7367178044299264e-12,6.2127775598470976e-12,3.0772569382119715e-10,0.9999999890854976,1,2
12,23:52:30,6.733640414562775e-11,1.6223421691327762e-11,2.7341801369444893e-12,1.5838680841611045e-12,3.932178980746511e-12,2.2127635831547124e-10,0.9999999891881691,1,2
13,23:53:00,6.752586968211049e-11,1.1765525432189028e-11,3.5809419007229253e-12,1.4780059667215429e-12,4.76455875599536e-12,9.693180263182833e-11,0.9999999893722202,1,2
14,23:53:30,6.410486668816653e-11,9.01610543309924e-12,3.559514279144401e-12,1.2210528142762138e-12,3.999083535140131e-12,9.099248307456412e-11,0.9999999896178582,1,2
15,23:54:00,4.7794599767018684e-11,4.897657413441351e-12,5.692354355255183e-12,1.585766411675816e-12,3.454626251811756e-12,5.14492426877288e-10,0.9999999899094032,1,2
16,23:54:30,8.842616588486694e-11,1.4033536976740034e-11,3.4873318446609192e-12,1.0106950081190977e-12,2.795398186849563e-12,2.540935475650171e-10,0.999999990234427,1,2
17,23:55:00,5.829253785024155e-11,1.3385693001220129e-11,2.7579342876363206e-12,2.305287514570483e-12,1.0023572811475243e-11,1.9274244400733258e-10,0.9999999905830476,1,2
18,23:55:30,4.914721105390305e-11,6.480595550552055e-12,3.697245605441935e-12,1.3684421319361522e-12,4.056322354784348e-12,4.930313433037178e-10,0.9999999909474286,1,2
19,23:56:00,6.211516454505088e-11,1.3898619373356331e-11,3.6282467549221186e-12,1.0709357307052259e-12,2.6014262604492214e-12,2.892308531826967e-10,0.9999999913213398,1,2
20,23:56:30,4.785319919012893e-11,9.233197028605706e-12,7.145897008698897e-12,1.4788168681958562e-12,5.4448488813825865e-12,2.1498046294163616e-10,0.9999999916998621,1,2
21,23:57:00,8.5384867196871e-11,1.455444508774752e-11,7.1070883734866315e-12,2.6139668089761106e-12,1.153556716491714e-11,1.046600041924319e-10,0.9999999920791006,1,2
22,23:57:30,4.465720866377861e-11,1.00844003606886e-11,3.628725665779285e-12,1.1631546215874759e-12,3.548908403323593e-12,1.0679675774783315e-10,0.9999999924560046,1,2
23,23:58:00,6.841954016485464e-11,8.8367181378682e-12,5.416512324919327e-12,1.379260978480162e-12,5.8835239383657404e-12,1.9748180540769465e-10,0.9999999928281893,1,2
24,23:58:30,5.463962312731808e-11,8.489269852298602e-12,4.221616963149149e-12,1.2237514060658632e-12,5.380387671537989e-12,1.0529261090972154e-10,0.9999999931938147,1,2
25,23:59:00,5.83364923873809e-11,1.1356227803375602e-11,5.1315445856620915e-12,1.0802658288044836e-12,3.90878490726027e-12,1.2685481908864184e-10,0.9999999935514782,1,2
26,23:59:30,6.579416495981149e-11,8.56934828545053e-12,6.310611707397496e-12,1.4240079010300682e-12,7.251340058207533e-12,1.1835472469502716e-10,0.9999999939001345,1,2
27,00:00:00,7.150863396321682e-11,8.658603084041573e-12,6.997330818969165e-12,1.527860834336684e-12,6.59691421445002e-12,1.596805259428679e-10,0.9999999942390165,1,2
28,00:00:30,1.7070977145416341e-10,1.3991111208487209e-11,8.573502170889823e-12,1.392360248334799e-12,5.845292184546186e-12,5.49435157350454e-10,0.9999999945675945,1,2
29,00:01:00,8.187112018654874e-11,1.347612452841887e-11,6.887884439068832e-12,1.1878876047750686e-12,4.545110673274383e-12,2.873391988110819e-10,0.9999999948855189,1,2
30,00:01:30,1.2719626188257487e-10,1.3567516072108797e-11,5.7145580359651336e-12,1.089220228210777e-12,4.894061308395687e-12,4.897471444334151e-10,0.9999999951925944,1,2
31,00:02:00,6.47051235269174e-11,9.497140851170761e-12,7.66650203997265e-12,1.662357023981125e-12,8.649584180417146e-12,6.508906484316183e-10,0.9999999954887417,1,2
32,00:02:30,1.0286387484732468e-10,1.6548313449231444e-11,8.668634098574649e-12,1.0887097092582099e-12,4.372043399201847e-12,1.6479140511144432e-10,0.9999999957739801,1,2
33,00:03:00,7.567938164222835e-11,1.2859191643766525e-11,7.199714518176502e-12,1.0478530335829488e-12,4.448670597335984e-12,1.8153542215815872e-10,0.9999999960483996,1,2
34,00:03:30,1.3250703420380735e-10,1.814921537294394e-11,7.748177757479552e-12,1.1811568444058585e-12,5.6424703998008156e-12,1.6242233148416781e-10,0.9999999963121536,1,3
35,00:04:00,7.035065345281316e-11,1.2089351373133942e-11,5.242976809969727e-12,1.5240208279183591e-12,7.335504074122451e-12,2.049173351463703e-10,0.9999999965654404,1,2
36,00:04:30,1.0286594448157764e-10,1.2707428061048878e-11,7.888481316064841e-12,2.4315527020142644e-12,7.43867008503407e-12,3.926819135183851e-09,0.999999996808493,1,2
37,00:05:00,8.799356452730288e-11,5.9520468567404445e-12,5.019159281218487e-12,2.3038211493247993e-12,6.0920174039805755e-12,1.8473395959009927e-09,0.9999999970415732,1,2
38,00:05:30,4.5245282388927124e-11,5.232714072311215e-12,3.848327254973277e-12,2.0982641142491565e-12,5.704768378342891e-12,9.845726019682314e-10,0.9999999972649598,1,2
39,00:06:00,2.7895522943308375e-11,5.962239579032801e-12,3.0474330490931057e-12,1.5499208746349825e-12,2.6678169461337026e-12,1.896479939349639e-09,0.9999999974789462,1,2
40,00:06:30,4.902850612936056e-11,1.1076809071430455e-11,5.285898891636832e-12,1.9071846581720273e-12,5.250061483594396e-12,2.6057340121357722e-09,0.9999999976838296,1,2
41,00:07:00,7.825826375035112e-11,7.845032188551548e-12,3.761181520567867e-12,1.6049638593894532e-12,5.855015074156966e-12,6.185468343053745e-10,0.9999999978799214,1,2
42,00:07:30,7.116723454759935e-11,1.4187002144178138e-11,4.534126093449065e-12,1.7087325798173581e-12,7.350298401656087e-12,5.372446984836281e-10,0.9999999980675239,1,2
43,00:08:00,8.836334720467718e-11,1.4833816309500397e-11,8.49745641505887e-12,2.163238400612892e-12,7.94185372872812e-12,1.8339589196887662e-10,0.9999999982469474,1,2
44,00:08:30,1.0211644398858892e-10,9.009338671844746e-12,5.1903762703624565e-12,1.9692900433656722e-12,7.941445796743375e-12,7.57484430060982e-10,0.9999999984184946,1,2
45,00:09:00,7.92441312273585e-11,8.67896158458613e-12,3.565498417930978e-12,1.031069465650153e-12,3.223182644820739e-12,3.523857887876823e-10,0.9999999985824627,1,2
46,00:09:30,9.859519556854122e-11,1.2861643356763462e-11,6.8385711682948666e-12,2.026928856016631e-12,1.0222902579209287e-11,2.2506345007594168e-10,0.9999999987391441,1,2
47,00:10:00,5.41814801318536e-11,9.655854354471608e-12,4.926127764636936e-12,1.6084558270085668e-12,6.952271255526119e-12,1.5706386069775924e-10,0.9999999988888265,1,2
48,00:10:30,7.715820718329167e-11,1.3437182978943294e-11,5.25002810849634e-12,1.5014441469621694e-12,8.068948472059808e-12,1.647550498124853e-10,0.9999999990317877,1,2
49,00:11:00,9.101667363329441e-11,1.2253521328794004e-11,7.06550314753541e-12,1.509793848910719e-12,8.67220440861573e-12,1.2157662995693756e-10,0.9999999991682992,1,2
50,00:11:30,7.690392566572568e-11,1.272973288755005e-11,8.192641824379487e-12,1.1430170022515953e-12,4.348016200645086e-12,1.374239954652615e-10,0.9999999992986234,1,2
51,00:12:00,1.0109734090018653e-10,1.3902047371256166e-11,7.006299537414978e-12,1.2977767484812274e-12,5.54220074767033e-12,1.3626680194698048e-10,0.9999999994230121,1,2
52,00:12:30,7.647381335430691e-11,1.2336799903939556e-11,6.214888505642687e-12,1.4896639582958606e-12,6.8358240087721265e-12,1.5185220250904415e-10,0.9999999995417136,1,2
53,00:13:00,1.5276774948634114e-10,1.6615659345970583e-11,6.9397446713031315e-12,1.0692111528420931e-12,4.5280655614136004e-12,2.0345552587217185e-10,0.99999999965496,1,3
54,00:13:30,1.17385504525469e-10,1.656738170808572e-11,9.137814591267182e-12,1.2790079849581946e-12,6.467686947100577e-12,1.5480622298832481e-10,0.9999999997629833,1,2
55,00:14:00,1.0699084033635834e-10,1.092144626845153e-11,6.808590782551009e-12,1.0886727902585466e-12,4.768155845725795e-12,1.4325675538966005e-10,0.9999999998659993,1,2
56,00:14:30,1.2574511135384903e-10,1.7230204658103984e-11,9.100529238322345e-12,1.658043583844068e-12,6.966197986774785e-12,1.4920372867054248e-10,0.9999999999642181,1,3
57,00:15:00,1.0630627761433684e-10,1.2450770992537599e-11,8.408175651737727e-12,9.134470095148379e-13,3.942396031127101e-12,1.539967711873408e-10,1.0000000000578473,1,3
