index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,23:26:00,6.851487485470579e-12,2.1885158374845005e-12,1.2559790580006952e-12,8.217682619899513e-13,7.873920131825727e-13,4.3600506705653746e-09,2.0000000044603445,1
2,23:26:30,9.17525790272188e-12,6.883064363291528e-12,1.5762596315681866e-12,8.60112651765466e-13,8.232882717896817e-13,8.925701067309351e-09,2.0000000042187134,1
3,23:27:00,1.7951524837223478e-11,3.284083247702294e-12,1.1779067669901368e-12,8.944783833063891e-13,5.635350256887256e-13,3.9602147775948695e-09,2.0000000039951997,1
4,23:27:30,2.7070876118686244e-11,3.864857013162381e-12,1.5659388987848217e-12,8.81409273858125e-13,1.082050471384351e-12,8.27402670081297e-09,2.0000000037881898,2
5,23:28:00,3.812853594507524e-11,3.387105470795645e-12,1.6574035759810245e-12,9.027001719083339e-13,6.828467106805873e-13,9.989907393573094e-09,2.0000000035962326,2
6,23:28:30,9.329945044876282e-12,2.6335908143927827e-12,1.7622204293739645e-12,5.503385592339574e-13,5.423945491413583e-13,3.7048661755396943e-09,2.0000000034180316,2
7,23:29:00,1.2580911376372988e-11,1.5748155011938437e-12,1.0212978262328082e-12,8.588555870712288e-13,4.518420002368397e-13,2.1973283462461882e-08,2.000000003252406,2
8,23:29:30,3.473092894988434e-11,3.3297807131488965e-12,1.7335617744968173e-12,7.594822834226441e-13,7.421044264811518e-13,1.962696006782555e-08,2.0000000030982954,2
9,23:30:00,5.870544143005047e-11,5.938899515556465e-12,1.2766607645385252e-12,8.3077357062181e-13,8.787387113090652e-13,8.908154814440028e-09,2.0000000029547507,2
10,23:30:30,1.3953704919389937e-10,1.5108558161009806e-11,2.4117656896666533e-12,1.04907671272846e-12,1.2035864337008898e-12,4.228915131383054e-09,2.000000002820893,2
11,23:31:00,1.0344078493180014e-10,1.2914840822671552e-11,1.793778975383842e-12,8.550071119077536e-13,1.278265685682636e-12,9.185785483751244e-09,2.0000000026959364,2
12,23:31:30,6.849891316885802e-11,5.210100148663651e-12,2.6521851143578277e-12,1.090182587280234e-12,1.2997359581779972e-12,3.350515171254487e-09,2.0000000025791733,2
13,23:32:00,2.6875861073066822e-11,1.0661152772390382e-11,1.7319017406406278e-12,7.097046468145357e-13,1.0180074854530353e-12,1.7905850065444016e-08,2.000000002469953,2
14,23:32:30,8.147183371867897e-11,1.049081926774012e-11,2.295086296220726e-12,1.0376247585541325e-12,1.5607626807921968e-12,2.934636433303393e-09,2.0000000023676825,2
15,23:33:00,3.382380397973377e-11,3.5629036982504082e-12,2.262881005689109e-12,7.370595657189705e-13,1.1965013735786036e-12,1.9287273306863177e-09,2.0000000022718254,2
16,23:33:30,1.1524846650084741e-11,1.1901232946404311e-12,8.233237504573816e-13,5.023768347225405e-13,3.412554340891611e-13,5.376605233101818e-09,2.0000000021818978,2
17,23:34:00,2.9356853426132925e-11,5.090448859477654e-12,2.839284093267865e-12,8.775369575553724e-13,1.1862844356612417e-12,1.0400019882066084e-08,2.000000002097442,2
18,23:34:30,9.104554672071732e-11,1.2784166301778276e-11,3.5462284752723786e-12,1.1520797968751889e-12,2.0020627961012446e-12,8.189776033115672e-09,2.0000000020180493,2
19,23:35:00,3.3807466367262087e-11,1.2427199977939681e-11,2.7314662941676333e-12,1.1394200176206194e-12,1.5019850232923637e-12,6.9380022253204755e-09,2.0000000019433535,2
20,23:35:30,1.0628610484249736e-10,7.32703746294654e-12,2.0890680833148076e-12,7.213959835643493e-13,8.640911249318265e-13,2.5671593577663444e-09,2.0000000018730013,2
21,23:36:00,5.873227951076322e-11,5.883436980837025e-12,2.0755521389598385e-12,6.878390816219029e-13,9.270100635466173e-13,6.91949054885959e-09,2.0000000018066806,2
22,23:36:30,1.312110205578025e-10,9.699716168375865e-12,6.929160256273978e-12,6.723342929986052e-12,6.76572085474669e-12,7.341561881758941e-09,2.000000001744109,2
23,23:37:00,2.40311662914041e-11,1.1264418755546101e-12,2.1271582670887265e-12,5.240926244672095e-13,7.837216925895665e-13,6.007823025200764e-10,2.000000001685014,1
24,23:37:30,1.0096934593664739e-11,3.1433785493701143e-12,1.6533890760714656e-12,5.691065437147582e-13,5.989501613309414e-13,5.9210177518154435e-09,2.0000000016291524,1
25,23:38:00,1.8906837378437123e-11,1.1938632423082157e-12,1.3163805033360388e-12,5.662741072860733e-13,9.377726707379425e-13,9.160423291049813e-09,2.0000000015762978,1
26,23:38:30,4.36126421301429e-11,5.908182607506952e-12,1.579074144170994e-12,6.580530037569545e-13,6.67078972262381e-13,1.0944332437802068e-08,2.00000000152625,1
27,23:39:00,4.395438625961707e-11,2.5450339083091524e-12,1.3517118014091847e-12,8.485454296634242e-13,1.0499962665448444e-12,6.188612065939471e-09,2.000000001478815,2
28,23:39:30,4.569155177460421e-11,1.1075952164720973e-11,2.4676046551500467e-12,8.085810548405915e-13,1.4210004833657806e-12,5.778019729437212e-09,2.0000000014338135,2
