index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,00:08:30,2.1164017525632185e-11,1.983962490589545e-12,6.121244537044345e-13,3.1204407071481657e-13,4.5306673874664463e-13,4.2726571090113024e-08,2.000000003602765,1,1
2,00:09:00,1.145490676890846e-11,1.5622000164714522e-12,7.093588899305712e-13,4.0980874941780514e-13,5.206964955077378e-13,3.2329648537075566e-08,2.0000000037571524,1,1
3,00:09:30,9.843882013584518e-12,1.5763803457423122e-12,1.131388054990143e-12,3.575647142960126e-13,6.183015924648772e-13,2.813273162842269e-08,2.000000003909429,1,1
4,00:10:00,7.026840186557911e-12,1.5219654613876994e-12,7.995936168495606e-13,4.5046739940135687e-13,3.8884284353034867e-13,1.8912686004334328e-08,2.000000004060037,1,1
5,00:10:30,8.794004855158724e-12,1.9082362781859453e-12,8.44329639307102e-13,4.3138907237173303e-13,5.402220757347073e-13,1.9665619767676766e-08,2.000000004209382,1,1
6,00:11:00,1.2672255031928735e-11,3.0374310491279078e-12,1.0272818516655161e-12,5.689505999031973e-13,5.009753776416757e-13,3.056459697151544e-08,2.0000000043578363,1,1
7,00:11:30,1.4535860109677862e-11,3.3349261262777206e-12,1.0634181392988655e-12,1.3792496567583413e-12,1.8811594194931142e-12,2.7024437973734304e-08,2.000000004505744,1,1
8,00:12:00,8.751101571056348e-10,2.0346564738055133e-11,4.254183635437817e-12,1.1765762800266733e-12,1.8036882575426187e-12,3.215118004709707e-08,2.000000004653424,1,1
9,00:12:30,2.2685622434659844e-11,3.85171878210777e-12,1.1291750378534184e-12,5.660547855032464e-13,7.968096169376242e-13,4.063737549453537e-08,2.0000000048011755,1,1
10,00:13:00,2.2817552989783177e-11,6.315459518455019e-12,1.7967585746052867e-12,1.5210753561517529e-12,1.1638822237174897e-12,3.550521837974582e-08,2.00000000494928,1,1
11,00:13:30,2.2346644723329632e-11,5.087848827572788e-12,1.0436654821131298e-12,5.441190186061032e-13,7.538036264669101e-13,4.028360309609267e-08,2.000000005098003,1,1
12,00:14:00,4.8955688097753255e-11,5.366194717267672e-12,1.6430417296635918e-12,9.489510371715902e-13,1.1316164464749482e-12,3.5401676631861165e-08,2.000000005247597,1,1
13,00:14:30,3.608519898829879e-11,4.981015312305675e-12,1.2975510105497226e-12,6.834537101122993e-13,1.310835322444822e-12,1.955183991157406e-08,2.0000000053983022,1,1
14,00:15:00,9.910879789990512e-11,9.551192430377375e-12,2.155728410675298e-12,8.481359056709158e-13,2.25471036087454e-12,1.9960097001487194e-08,2.0000000055503513,1,2
15,00:15:30,4.052141680424966e-11,7.644385833419146e-12,1.550618145022177e-12,8.984064787280061e-13,2.544512165086918e-12,2.478909795171239e-08,2.0000000057039675,1,2
16,00:16:00,3.82619656942913e-11,4.350531223719226e-12,1.7603043801017344e-12,2.2198398835439767e-12,6.590316470355926e-12,1.7041032691054745e-08,2.000000005859369,1,2
