index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,23:46:00,2.0132348982542125e-11,1.2027361543281041e-11,2.371995111340845e-12,9.593308485355127e-13,8.379862045435344e-13,2.213296008693862e-08,2.0000000660429906,1,1
2,23:46:30,9.569531802949054e-12,3.658479794888719e-12,1.61541758717505e-12,8.110630510089684e-13,8.939074041410919e-13,2.2078568172377736e-08,2.000000063223225,1,1
3,23:47:00,1.3784170339924228e-11,6.1015752622573174e-12,2.2102029172445316e-12,9.266528014281135e-13,1.1560030411260008e-12,1.817417641022218e-08,2.000000060572222,1,1
4,23:47:30,2.03588437889405e-11,6.4932569456361235e-12,2.2189957332351683e-12,7.383728278875332e-13,9.670194115132054e-13,3.2336712832247366e-08,2.0000000580770405,1,1
5,23:48:00,1.9225794962330392e-11,8.473646373036419e-12,2.376818625919304e-12,7.450356329158174e-13,9.702746076201192e-13,4.9827130469248016e-08,2.0000000557259474,1,1
6,23:48:30,2.922813408417337e-11,1.6158330896895935e-11,2.6291214205736354e-12,9.119786816183035e-13,1.1246253101010114e-12,1.8986443131961315e-08,2.0000000535082734,1,1
7,23:49:00,4.270316271400974e-11,1.525899829294286e-11,4.0160665589320945e-12,9.589327488939115e-13,1.510692334048511e-12,3.861934182155678e-08,2.000000051414311,1,1
8,23:49:30,4.248155878148789e-11,2.0148492267807793e-11,3.5490246042113437e-12,1.0180486107061154e-12,1.6008447401488522e-12,2.698632135947043e-08,2.0000000494352026,1,1
9,23:50:00,6.656123653697482e-11,1.6806371945058897e-11,7.003194485407264e-12,1.9178376234561745e-12,8.991212280641595e-12,1.6482629016939544e-08,2.0000000475628665,1,2
10,23:50:30,6.707210133492085e-11,9.566066885309657e-12,6.7519131905817065e-12,1.3809695273402265e-12,6.378439508957735e-12,2.06912805855533e-08,2.000000045789907,1,2
11,23:51:00,3.9430684096588504e-11,1.0144374990501304e-11,4.197583109707993e-12,1.0201225370812929e-12,3.174801151575397e-12,9.619695720872602e-09,2.0000000441095493,1,2
12,23:51:30,3.833259701531907e-11,1.2544114986760467e-11,4.864681399601628e-12,1.6407250789793018e-12,8.205413820762908e-12,3.253033572937117e-08,2.0000000425155804,1,2
13,23:52:00,3.9726164755813386e-11,7.557753147099505e-12,4.352540444050505e-12,1.5811286704398603e-12,6.842883297969782e-12,2.647958209992449e-08,2.0000000410022922,1,2
14,23:52:30,1.3970966762393936e-10,1.1726224966257241e-11,5.638363721051827e-12,1.4296617893033925e-12,6.523397290294854e-12,1.7423800666915074e-08,2.0000000395644357,1,2
15,23:53:00,1.093162629743018e-10,3.4351677719898384e-11,8.030474798516038e-12,2.99896628424499e-12,1.022286093847827e-11,2.704141338540762e-08,2.0000000381971734,1,2
16,23:53:30,1.1565505236281702e-10,2.4205519763982506e-11,4.91147670936282e-12,1.6301566356437333e-12,8.050807760576396e-12,2.37106495349456e-08,2.0000000368960493,1,2
17,23:54:00,1.1188294915989826e-10,2.24963190658452e-11,9.41042647996671e-12,1.876625082051988e-12,9.744086353845489e-12,3.1668606954664296e-08,2.0000000356569445,1,2
18,23:54:30,4.680208842419517e-11,1.8059780536746267e-11,5.237279577262983e-12,1.943276146894092e-12,1.0493443846638551e-11,3.051297186555385e-08,2.0000000344760562,1,2
19,23:55:00,1.3445810005076933e-10,2.1573490700239273e-11,6.852557954262789e-12,3.0545446556716385e-12,1.265295664887663e-11,1.7635581217951208e-08,2.000000033349858,1,2
20,23:55:30,1.2101743862574783e-10,1.8192244509750987e-11,7.251949138480664e-12,2.7905392720173486e-12,1.4197632927727797e-11,3.496748074190866e-08,2.0000000322750933,1,2
21,23:56:00,1.1873888920470727e-10,1.5612173325168562e-11,7.53639201618743e-12,2.048770320979939e-12,1.0748171239995667e-11,2.6143008303094902e-08,2.0000000312487303,1,2
22,23:56:30,2.9447494333895285e-10,3.1212185076635953e-11,8.077570052302825e-12,3.0580240261884948e-12,1.594252798418818e-11,1.2865859228049685e-08,2.0000000302679655,1,2
23,23:57:00,1.09402178476108e-10,2.647890562446658e-11,1.0020456880245387e-11,2.2684512251679124e-12,1.320483553188457e-11,1.0199670244823812e-08,2.0000000293301827,1,3
24,23:57:30,2.54876507164326e-10,3.21538286113578e-11,1.1511698602815703e-11,1.9203072878035575e-12,9.807745136724622e-12,1.6693757713820816e-08,2.000000028432957,1,3
25,23:58:00,2.1049152037743681e-10,1.7007290975599566e-11,1.0139628510552436e-11,9.934110890704445e-13,3.646286991940977e-12,1.127017378106819e-08,2.000000027574022,1,3
26,23:58:30,3.670751496743984e-10,2.537351245886854e-11,8.913315919635413e-12,2.3963698544988913e-12,1.461770990403389e-11,3.389042991890442e-08,2.000000026751271,1,3
27,23:59:00,2.8346649015390505e-10,3.0017316911606716e-11,7.937893108749738e-12,2.603098982086743e-12,1.2557551830498432e-11,1.4283676664118664e-08,2.000000025962736,1,3
