index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,00:32:30,4.593092886788642e-12,1.231505750344611e-12,2.2284781449118646e-12,6.926137584994977e-13,8.510900440868746e-13,7.0522527049049035e-09,2.000000006624403,1,1
2,00:33:00,4.8992488079008114e-12,1.170098472676448e-12,1.2429921918233845e-12,6.72449313402459e-13,6.398173763289595e-13,4.629014404546445e-09,2.0000000064971015,1,0
3,00:33:30,6.82266936169883e-12,1.4850875144034038e-12,1.3179442938996645e-12,6.003945991128815e-13,8.7512857380569e-13,6.6227813726709714e-09,2.0000000063736536,1,0
4,00:34:00,8.051556208215565e-12,1.868461437658247e-12,1.534623120227504e-12,7.534278850614018e-13,1.1360511683086511e-12,1.1320733323949672e-08,2.0000000062539134,1,1
5,00:34:30,6.968334955452883e-12,2.0690184439387625e-12,1.4687246402769607e-12,7.01035434209174e-13,6.822841139041966e-13,3.655137377315918e-09,2.0000000061377383,1,0
6,00:35:00,3.3292435731022394e-12,1.8192781673517734e-12,1.6270557758322323e-12,8.254281651287618e-13,1.3502708042289275e-12,4.615520158279785e-09,2.000000006024995,1,0
7,00:35:30,3.148955938459353e-11,3.319221355620391e-12,1.3789928298661896e-12,5.243185740392311e-13,1.425015642050032e-12,1.329639147916286e-08,2.000000005915555,1,1
8,00:36:00,1.6273656680687472e-11,2.146701439335773e-12,1.295231037503423e-12,7.689238383444711e-13,8.712838844195466e-13,9.687137274485353e-09,2.000000005809296,1,1
9,00:36:30,7.280594524069048e-11,2.429149166447019e-12,1.2103247837325818e-12,4.655280973704249e-13,7.01256572119474e-13,1.7510926680395514e-08,2.0000000057061036,1,1
10,00:37:00,1.313504269161843e-11,3.378862585501898e-12,1.5765985967621727e-12,1.3496101317995733e-12,1.2095191913870433e-12,3.3344344862357165e-09,2.000000005605864,1,0
11,00:37:30,3.8341178227913606e-11,3.1388474080128043e-12,1.3545564634864028e-12,5.375929710556558e-13,9.420476056220223e-13,9.620537552677052e-09,2.000000005508473,1,1
12,00:38:00,2.886781039132876e-11,3.901472041598776e-12,1.998611491950003e-12,1.2046578507391321e-12,1.972658065116912e-12,5.417232389039142e-09,2.0000000054138263,1,0
13,00:38:30,1.0689580415240639e-11,1.8409489609130325e-12,1.2217987293787953e-12,4.1367479791961485e-13,6.257418884703748e-13,6.111155198314723e-09,2.0000000053218288,1,0
14,00:39:00,1.229390134051561e-11,2.7461320570182116e-12,1.918264996520485e-12,9.41644055021006e-13,1.2117262190142036e-12,6.6978534807600224e-09,2.0000000052323856,1,0
15,00:39:30,1.1804627659500242e-11,1.9067942206430937e-12,1.753506063014836e-12,7.71864150205099e-13,1.3016066375973446e-12,3.745882113349467e-09,2.0000000051454085,1,1
16,00:40:00,1.1441760939307322e-10,3.4019722195829953e-12,1.8692111511306704e-12,7.042969918926265e-13,9.605679840162342e-13,3.2830352050459514e-09,2.0000000050608135,1,1
17,00:40:30,2.6816592856397473e-10,2.2670324329069648e-11,2.9098649618838307e-12,1.009103740361407e-12,1.3723302816842715e-12,7.432508655842861e-09,2.0000000049785167,1,0
18,00:41:00,1.3021317514598984e-11,1.438836421045401e-12,1.900214015674723e-12,8.152883219302542e-13,8.865138377431694e-13,6.812803964121238e-09,2.0000000048984403,1,0
19,00:41:30,5.654285632311416e-12,1.4006295036568352e-12,2.9785973605595174e-12,1.0769530463434414e-12,2.370190320761469e-12,4.393731506542395e-09,2.0000000048205093,1,0
20,00:42:00,6.893575628444285e-11,2.837266926575601e-12,3.5772922978576298e-12,7.94058406382596e-13,1.0427312155444827e-12,1.0152091203810553e-08,2.0000000047446527,1,0
21,00:42:30,4.834871727527734e-12,1.07136693694947e-12,1.6348262678875144e-12,5.591552950379323e-13,8.234619322711329e-13,6.5155740101545686e-09,2.0000000046708006,1,0
22,00:43:00,5.048678477108197e-12,1.8869934877909788e-12,1.2236566520540338e-12,7.542615545120815e-13,7.236602084484012e-13,5.258617528619468e-09,2.0000000045988857,1,0
23,00:43:30,7.740796168474814e-12,2.552581804301336e-12,2.2896809415103264e-12,8.30652814034562e-13,2.0619186771738603e-12,9.35469494072021e-09,2.0000000045288475,1,1
