index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,23:43:30,6.3403465586169195e-12,1.8539902737117696e-12,7.698237487461702e-13,5.468833023870249e-13,5.193120710981907e-13,3.8312973420262565e-08,1.0000001151987776,1
2,23:44:00,1.9596669527305047e-11,2.113535732147058e-12,1.1999477183448116e-12,5.213789812698624e-13,5.566340017824934e-13,5.479388337490165e-08,1.0000001097911442,1
3,23:44:30,1.1839332464845873e-11,3.1372933830023914e-12,1.3095697102301165e-12,6.051450950779071e-13,8.422000256508751e-13,2.1651330143626092e-08,1.000000104768808,1
4,23:45:00,2.8097926066768885e-11,5.252696468598201e-12,9.006129152476685e-13,5.397186760033774e-13,6.603704647455306e-13,4.517865928229951e-08,1.0000001000947372,1
5,23:45:30,7.592215177685853e-10,1.4057844770868131e-11,8.08643389825617e-12,5.25550363838184e-12,1.0552780686423224e-11,7.788151672975228e-08,1.000000095736348,1
6,23:46:00,9.8980122560683e-11,4.999003590655375e-12,1.9665519827909002e-12,2.174247099915672e-12,2.2903539770087856e-12,1.233679605108576e-08,1.0000000916648712,0
7,23:46:30,3.579010836597338e-10,2.0903238228822135e-11,2.417998267906766e-12,6.467516852012488e-13,6.901837160326026e-13,4.7477994234789494e-08,1.0000000878548208,0
8,23:47:00,6.512349262673157e-11,3.20367854275926e-12,1.4099069141883304e-12,3.610984024337698e-13,4.570070187351207e-13,3.571317074135572e-08,1.0000000842835484,0
9,23:47:30,9.153356263027021e-12,3.0195644059036343e-12,1.3960399901762009e-12,4.0675701746588946e-13,5.511350695854812e-13,4.7339484926114134e-08,1.0000000809308602,0
10,23:48:00,1.0411922351623701e-11,1.8342490550094503e-12,1.5197754134473666e-12,5.525051029544635e-13,8.259954187976298e-13,4.925849620493183e-08,1.000000077778706,0
11,23:48:30,1.4649284872593432e-11,3.677096926673744e-12,1.5858845185145503e-12,5.984393137300566e-13,8.493189260687164e-13,1.2546258367693175e-07,1.0000000748109017,1
12,23:49:00,4.345697321871194e-11,4.25852374787699e-12,9.80125251970928e-13,5.316525634246818e-13,5.967600377775392e-13,1.3825384381061845e-07,1.0000000720129034,1
13,23:49:30,8.923376143448834e-11,5.046130681687393e-12,1.0165458513672687e-12,4.2852777638950083e-13,9.82432240638438e-13,6.827227924219492e-08,1.0000000693716031,2
14,23:50:00,4.740907923025799e-11,7.186913999438173e-12,1.3638543856876323e-12,3.622196996329966e-13,8.692934929700235e-13,6.969488668142218e-08,1.0000000668751685,2
15,23:50:30,4.632205032823972e-11,4.313287565607581e-12,1.103205629723379e-12,4.5445207385301274e-13,1.4648509063603942e-12,6.66314723889223e-08,1.0000000645128824,2
16,23:51:00,1.0529277224400435e-10,2.091988029359736e-11,3.5391072822962002e-12,8.326000706757562e-13,2.212354403024881e-12,2.432934007869049e-08,1.000000062275023,2
17,23:51:30,4.911989615638164e-11,1.6099843145567026e-11,2.3907064836279744e-12,5.680651580300794e-13,2.2216255609839104e-12,5.1765447901455255e-09,1.0000000601527586,2
18,23:52:00,3.387710223490184e-11,4.473342431475116e-12,1.2360565760016191e-12,4.647423664557592e-13,1.9250960002264315e-12,2.918998449056522e-08,1.0000000581380382,2
19,23:52:30,6.884900951420205e-11,8.830894959237662e-12,3.563945837433171e-12,7.290236544492143e-13,1.3682576321499684e-12,2.4284334909923345e-08,1.0000000562235165,1
20,23:53:00,8.295616164089028e-11,6.5410104856213675e-12,1.2616071207639845e-12,3.7478264349885073e-13,1.003876963590234e-12,8.60242396213996e-08,1.0000000544024796,2
21,23:53:30,7.159420722102225e-11,2.6513322028577293e-11,4.136918112770098e-12,5.346221702190305e-13,2.0441603806073033e-12,1.9823944887586424e-08,1.0000000526687787,2
22,23:54:00,7.392333348261979e-11,2.15673000017018e-11,3.473351906155049e-12,5.607834442707181e-13,1.8601356993348686e-12,9.279051418609297e-09,1.0000000510167675,2
23,23:54:30,7.299935083651234e-11,1.1008774252410163e-11,2.465681766439159e-12,4.260538889607804e-13,1.6462503380297825e-12,1.9074361330202618e-08,1.0000000494412684,2
24,23:55:00,8.650712548810939e-11,1.109396533781244e-11,3.025878974531561e-12,4.300070726472965e-13,1.3957614141238617e-12,8.920159113666704e-09,1.0000000479375064,2
25,23:55:30,1.3159369195605445e-10,1.0219739832101385e-11,2.703559656554445e-12,4.245664358889359e-13,1.2397139353624603e-12,7.61391314376884e-09,1.000000046501084,2
26,23:56:00,1.2593704359061842e-10,2.720779977702678e-11,3.548563727418892e-12,4.950242598255183e-13,2.169392190063676e-12,1.3389065471098911e-09,1.0000000451279432,2
27,23:56:30,1.5152979101087498e-10,1.59323724569706e-11,4.528065239800817e-12,7.198186436700372e-13,2.461008301560754e-12,1.0247830835390771e-08,1.0000000438143322,2
28,23:57:00,1.0745506944311336e-10,1.2790550587239437e-11,2.6167252093437986e-12,7.617632662273583e-13,3.457495969608989e-12,1.279099016776244e-09,1.0000000425567779,2
29,23:57:30,1.2665665979176593e-10,1.8431133207038605e-11,2.706296343339401e-12,3.9354844964205187e-13,1.4931883649872375e-12,4.8929880743482415e-09,1.0000000413520638,2
30,23:58:00,1.43791797333409e-10,1.22780601510501e-11,2.1290870882993207e-12,5.499111678147319e-13,2.7028165233585885e-12,6.091878299833277e-09,1.000000040197202,2
31,23:58:30,1.4378878483755428e-10,1.241188547534302e-11,1.7542041554121138e-12,4.05956190092461e-13,1.4248706018829314e-12,1.8264554089471136e-09,1.000000039089421,2
32,23:59:00,1.78908836768666e-10,9.490095647293673e-12,2.1347844319623215e-12,2.9945726986018554e-13,1.0259507165434726e-12,8.342987003665972e-09,1.0000000380261391,2
33,23:59:30,1.0671802318085694e-10,1.2012796147104457e-11,2.1424286786049317e-12,3.7476581196581594e-13,1.0901633796555855e-12,1.5338848865109542e-09,1.0000000370049544,2
34,00:00:00,1.8973380730300823e-10,1.8535595989503765e-11,2.114824582677339e-12,4.732686476753264e-13,1.3644023567862979e-12,1.4828560883009633e-09,1.0000000360236265,2
35,00:00:30,1.3525128947204678e-10,1.2068759386637401e-11,1.8804452025386752e-12,2.2568255546920836e-13,7.322294573265306e-13,3.662367564417359e-09,1.000000035080066,2
