index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,23:47:00,1.4443326451897527e-10,7.36068173753486e-12,1.1604084540517043e-12,7.148806436985393e-13,6.0195858491989e-13,1.0466786232774329e-08,2.891893405175813e-06,0
2,23:47:30,4.123389392322452e-11,2.802737223142724e-12,1.2993185742887644e-12,1.0924735931909696e-12,9.160907331268892e-13,6.609339992464303e-09,3.3329061355814773e-06,0
3,23:48:00,2.1783643816703177e-10,9.729136302389304e-12,2.5282820687180905e-12,1.3698649475984453e-12,2.1120578974683505e-12,1.157537337758396e-08,3.568499316711776e-06,0
4,23:48:30,3.7466611232672914e-10,3.187211574507369e-11,3.3963791677809775e-12,1.751609625166076e-12,5.521970593834247e-12,7.661271923274378e-09,3.3873222122841883e-06,0
5,23:49:00,1.049456021507121e-10,6.1102203466920724e-12,1.5885001604992066e-12,1.3135090035737053e-12,1.2836788445670254e-12,4.258704764206096e-09,3.569110120030581e-06,0
6,23:49:30,2.1078802136304475e-10,6.476511696359665e-12,1.1744616605331115e-12,6.758309947853794e-13,7.614448705592234e-13,2.7667952021757767e-09,3.826530612046517e-06,0
7,23:50:00,1.2985073484075707e-10,9.488045334932413e-12,1.512129883988233e-12,8.685817217639788e-13,1.060384307044708e-12,5.918624769914955e-09,3.5659569821654406e-06,0
8,23:50:30,1.4041591659629335e-10,6.849839800052941e-12,1.3884407788239462e-12,7.396342329835061e-13,5.073456621460067e-13,5.0554307616191095e-09,3.1045216137311877e-06,0
9,23:51:00,1.4326919004504585e-10,7.197279219606014e-12,1.8077492434307846e-12,9.695047643858597e-13,1.1469688244434848e-12,6.90582238101655e-09,2.2722388564736345e-06,0
10,23:51:30,1.4711075500388964e-10,9.176135265410673e-12,1.980699138138978e-12,1.4393027722243639e-12,1.0454580607413851e-12,5.472117772430192e-09,3.287104191935796e-06,0
11,23:52:00,1.5159150954345474e-10,6.666202236010592e-12,1.6958298647815608e-12,1.588192937332116e-12,1.7869862393450426e-12,3.2190116171451286e-09,3.7898540635337763e-06,0
12,23:52:30,1.5413075026702406e-10,8.335216304035766e-12,1.3138143269539972e-12,6.495645743834486e-13,9.018660302426486e-13,1.795815114166226e-09,3.69437173400275e-06,0
13,23:53:00,2.2389434456344068e-10,6.9335249169257355e-12,1.0670682050691577e-12,6.256391341502937e-13,8.638924600291938e-13,2.869918823454658e-09,3.4731346004581237e-06,0
14,23:53:30,9.73031846260098e-11,5.599057467459764e-12,1.319235030171588e-12,4.587331205242959e-13,5.138513289047554e-13,3.1450428449427623e-09,3.216236635518706e-06,0
15,23:54:00,7.237683428675129e-11,6.255538636691983e-12,9.758442070546692e-13,8.82925015190076e-13,1.0344321087482735e-12,1.745908719514932e-09,3.2241792077894085e-06,0
16,23:54:30,6.961510312538517e-11,4.55096383559871e-12,1.3151864284337224e-12,8.701126511787889e-13,9.97557539636454e-13,2.0815076062327305e-09,3.6982846480865973e-06,0
17,23:55:00,6.618898684339668e-11,2.5746362569046356e-12,8.033061528792734e-13,3.641419438647681e-13,4.5291132084085065e-13,1.198498588353277e-09,3.786126700807945e-06,0
18,23:55:30,1.1360720740351373e-10,8.385571591439594e-12,2.1023108581845622e-12,1.3462741268822942e-12,2.1167247985549904e-12,7.946016233004224e-09,3.796157338268057e-06,0
19,23:56:00,1.435936836547476e-10,9.666978985827315e-12,2.040144603651727e-12,1.458189646717206e-12,1.5314174630572436e-12,5.85979814087081e-09,3.7799402757275476e-06,0
20,23:56:30,2.2371686495030965e-11,3.4364837588526065e-12,1.1304983647943286e-12,1.0084235655978452e-12,7.757561405712552e-13,2.63617815690969e-10,3.780929090496774e-06,0
21,23:57:00,3.2855315991957905e-11,1.725503107970105e-12,7.804550131519358e-13,4.3976396590817345e-13,3.72528540737856e-13,9.462516979093629e-10,3.4274032138651786e-06,0
22,23:57:30,1.8520905879469174e-11,1.3409122675711797e-12,6.059989407959263e-13,3.023855320684911e-13,2.9651655057780223e-13,3.540564524793355e-10,3.090960992410671e-06,0
23,23:58:00,4.667113528339263e-11,1.875251839713527e-12,9.223893440135058e-13,5.873809663945395e-13,6.976854746361856e-13,1.1442047063439363e-09,3.1804679917351415e-06,0
24,23:58:30,7.777969963574641e-11,5.037544639392409e-12,1.623561585166528e-12,1.3115903373813443e-12,9.92575236993367e-13,2.120658206932036e-09,3.5474299238908025e-06,0
25,23:59:00,5.509644209450148e-11,2.833259466443174e-12,8.320487826931288e-13,6.08519760100486e-13,6.984142514575978e-13,4.4819514269512714e-10,3.292351481379137e-06,0
26,23:59:30,6.927241738459591e-11,2.471738106242908e-12,7.394916828945807e-13,3.7026503838805337e-13,4.5015683445580754e-13,6.56680284687943e-10,2.7649836823406323e-06,0
27,00:00:00,9.523262652832077e-11,2.564427957524844e-12,9.59847947952903e-13,3.1731075027371683e-13,4.5196071238964503e-13,5.973540640950224e-10,3.1093672183414256e-06,0
28,00:00:30,7.523576429851644e-11,3.6500720940227796e-12,1.3742584701469012e-12,1.0445778600905026e-12,1.042576866973548e-12,4.643237551925194e-09,3.0046258982181924e-06,0
29,00:01:00,1.5995438470817483e-10,8.406923700732748e-12,1.8381919488400967e-12,8.026673645231895e-13,8.698384828423764e-13,2.7327828503168646e-09,3.6770630271964982e-06,0
30,00:01:30,1.7264991336741203e-10,9.165592054567157e-12,2.109540419756909e-12,2.065534050777862e-12,1.8807610008958753e-12,4.642562224465144e-09,3.76775934350228e-06,0
31,00:02:00,1.4823193367783787e-10,9.86826418455021e-12,1.2647383278917955e-12,4.1132307247081987e-13,6.567692789629258e-13,8.961823139848142e-09,3.7594402062918875e-06,0
32,00:02:30,1.1927288179051588e-10,5.323088135477041e-12,1.6397816865647211e-12,5.305201575409548e-13,5.914067344750582e-13,7.685140313368656e-09,3.7653304212115904e-06,0
33,00:03:00,6.859280423154594e-11,4.049779000374346e-12,1.31603720886706e-12,6.305072090499074e-13,7.883450205755958e-13,2.794851498699439e-09,3.622831270454238e-06,0
34,00:03:30,2.2832380172976374e-10,3.4839309562279743e-12,7.430454293485105e-13,3.3113978398241876e-13,2.8181214611583996e-13,2.7231690135686066e-09,3.298873233208714e-06,0
35,00:04:00,2.3144296467366128e-10,2.3172025934254257e-12,6.910646339152546e-13,3.03908224035914e-13,5.009198049588949e-13,4.737701981791346e-09,3.0795834066074186e-06,0
36,00:04:30,5.093960954870645e-11,1.4011760851220309e-12,1.0982614667768235e-12,4.922680868365997e-13,7.313496161857066e-13,5.5103746707919644e-09,3.447246804025079e-06,0
37,00:05:00,2.6650054028983286e-11,7.73626367268489e-13,1.0453926639485445e-12,4.2790571103115255e-13,4.603482545259682e-13,4.664650324531199e-09,3.5829852044139555e-06,0
38,00:05:30,6.35777107710156e-11,1.323958110905687e-12,7.037096269172677e-13,4.264897593717421e-13,5.547335991288519e-13,8.74370472717389e-09,3.5361982995584425e-06,0
39,00:06:00,1.0208244041079343e-10,3.5840782930198623e-12,1.0856137002782077e-12,8.82717609417182e-13,9.540469493978467e-13,4.850427403035751e-09,3.4322626436180662e-06,0
40,00:06:30,1.862589510628854e-11,8.819969392857127e-13,8.865104878111161e-13,3.1891265251851936e-13,4.649935609711237e-13,9.57114373249726e-10,1.5114490517027813e-06,0
41,00:07:00,9.860896665761619e-12,4.4066782189644847e-13,4.659382800906266e-13,3.0786124784279574e-13,4.268173234210888e-13,9.48122438796213e-11,1.9048988732834947e-06,0
42,00:07:30,2.3619830648142436e-11,6.917991920020578e-13,1.1105270951553312e-12,4.143622418840261e-13,6.491666136842363e-13,3.851235751625054e-09,2.146290283862983e-06,0
43,00:08:00,2.5245471344361318e-11,9.725442689999685e-13,1.200760714721443e-12,5.678715427348384e-13,5.996980752622908e-13,1.798746543692003e-09,2.251733269450496e-06,0
44,00:08:30,5.285171331777599e-11,1.0076404020396587e-12,8.258774433946508e-13,5.321926654796961e-13,5.949009235986698e-13,1.747021142388858e-09,2.968985172210893e-06,0
45,00:09:00,1.6836109429093138e-11,8.66862926046544e-13,1.0108357479853377e-12,5.20367302814178e-13,5.454356009711705e-13,3.6001799923885945e-09,2.5626852504800823e-06,0
46,00:09:30,2.7836623092145674e-11,7.477543353761033e-13,7.161267673515571e-13,4.3430972824609e-13,6.045095341187241e-13,5.758991889338141e-09,3.01604101916569e-06,0
47,00:10:00,1.2111444678072529e-11,5.128423586635311e-13,6.270408021301149e-13,2.7948121002440315e-13,4.1119686492969544e-13,3.013623200026575e-09,2.8370484825558243e-06,0
