index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,16:59:00,5.5262923844138144e-11,5.5975213446638225e-12,1.8027381694761034e-12,1.6039294535154735e-12,1.200192027962272e-12,3.826265607390076e-09,4.733425097265908e-06,0
2,16:59:30,7.756294075668973e-11,8.183991476725532e-12,4.669192602035181e-12,2.887005572372109e-12,2.4202882984444495e-12,5.615365383799015e-09,4.691330109244142e-06,0
3,17:00:00,7.59318496800971e-11,5.621805391163547e-12,1.826731824396818e-12,1.6125097625183474e-12,1.4167072299756145e-12,4.904310033602812e-09,4.704553964192733e-06,0
4,17:00:30,1.242472388491778e-10,9.803452788570012e-12,3.757397688634271e-12,2.655816554921444e-12,2.150483139914328e-12,5.666957535827342e-09,4.669051305849701e-06,0
5,17:01:00,1.0753610570239572e-10,1.3162895123139011e-11,2.778995976070196e-12,1.617454703712209e-12,2.8577816897531286e-12,5.470479769391309e-09,4.688160185199727e-06,0
6,17:01:30,1.2112539923114977e-10,1.1719073073862132e-11,2.6541132711187116e-12,1.1110417647239174e-12,1.5147331224645593e-12,7.650129410735377e-09,4.75523935901082e-06,0
7,17:02:00,8.178772269284687e-11,7.970457976262187e-12,2.4308466004316626e-12,8.111375547284293e-13,9.447380394392564e-13,2.6967773672827654e-09,4.702031860952948e-06,0
8,17:02:30,8.754672343492601e-11,4.7987410470384705e-12,1.1634092829812274e-12,1.049661583933355e-12,1.2084143947247948e-12,3.330968475496162e-09,4.7656807441854346e-06,0
9,17:03:00,1.5059536173895806e-10,9.567885255906006e-12,2.2835267338614152e-12,1.0558072334775466e-12,1.5516046470174796e-12,4.467924893236198e-09,4.738176457885547e-06,0
10,17:03:30,2.706388541300179e-11,5.382940519260369e-12,1.3145219360670665e-12,7.519974282880896e-13,8.990825487028368e-13,1.3373565970273068e-09,4.7027727713949136e-06,0
11,17:04:00,2.870666191768603e-11,3.2404722006765714e-12,2.1068411402670066e-12,8.925723689939795e-13,1.4577272827442557e-12,1.1265947180555214e-09,4.7445105239596835e-06,0
12,17:04:30,3.7648959950569265e-11,4.478029896740643e-12,3.036089180274937e-12,1.1429656353687567e-12,1.4756184264133013e-12,1.763804082316577e-09,4.5602436977722395e-06,0
13,17:05:00,1.5643989671909596e-11,3.163345445344018e-12,1.3477760682944199e-12,9.51150824612825e-13,1.198069770820925e-12,1.2111471535783552e-09,4.732408280351206e-06,0
14,17:05:30,1.85052905982777e-11,2.881004351233532e-12,1.900117139883879e-12,9.418054944657453e-13,1.0243029395010548e-12,8.572356163552977e-10,4.6833912892261095e-06,0
15,17:06:00,1.0319114240052469e-11,2.6567074088397137e-12,1.8112748042465637e-12,9.082588786361567e-13,1.2549437420516106e-12,9.463540086188175e-10,4.673092427716156e-06,0
16,17:06:30,7.008271635705663e-12,1.944110590892275e-12,1.7384913169639999e-12,1.1590710264036041e-12,1.6234018080488458e-12,1.386938646376651e-09,4.7077821213730095e-06,0
17,17:07:00,1.800961214801095e-11,3.087154557899945e-12,2.136134937348062e-12,1.1601453541992844e-12,2.075495858997739e-12,1.2864080050417075e-09,4.721402688461336e-06,0
18,17:07:30,1.6331510778491175e-11,3.700836472530091e-12,2.071709269358056e-12,1.3364643002927078e-12,1.567122208577484e-12,1.5490999638837734e-09,4.719747908523171e-06,0
