index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,23:24:00,1.0124151943100498e-09,1.2836116989947708e-10,1.7745515620408878e-11,7.43262798185975e-12,6.712587245313719e-12,9.474054363380836e-08,5.750496788834327,0
2,23:24:30,8.108467576922647e-10,9.109251700420641e-11,1.3423786264286713e-11,6.189536149400058e-12,1.0609762237708978e-11,8.36141812012323e-08,2.000015299493333,0
3,23:25:00,9.390710337521582e-10,1.0577964568255666e-10,1.3012371986904729e-11,5.817578801219885e-12,4.145226103067974e-12,7.743816491720766e-08,2.000005435660683,0
4,23:25:30,6.730936533588354e-10,8.318653062929675e-11,9.616293327050589e-12,4.380915615682234e-12,5.235283648145801e-12,5.5964805268236335e-08,2.000002661458909,0
5,23:26:00,7.673940555079323e-10,6.169927414793547e-11,3.2444507113586184e-12,7.393129661382232e-13,1.0684757986981998e-12,2.723976837123267e-08,2.000001540790767,0
6,23:26:30,3.931266267809458e-10,2.67759321818385e-11,2.2732623377303606e-12,7.310676627302181e-13,1.0381587445456247e-12,2.030802621949886e-08,2.0000009899603057,0
7,23:27:00,1.1783580170452465e-10,4.872066470206529e-12,1.523807599596803e-12,7.067725773249186e-13,4.86306324590445e-13,5.322049446620856e-09,2.0000006833538917,0
8,23:27:30,1.5787565667179603e-10,9.70055230356741e-12,3.709412658075993e-12,6.61512600190373e-13,7.645416126368419e-13,1.3036778825997529e-08,2.000000497237442,0
9,23:28:00,2.089985452407947e-10,1.3168231942527409e-11,2.363908159968913e-12,6.924282295513159e-13,8.614399873275303e-13,9.236023568675944e-09,2.0000003767670127,0
10,23:28:30,5.4845385881213874e-11,4.954331467297166e-12,3.0479528404521375e-12,8.099320863050561e-13,9.866658227105293e-13,8.153943365582302e-09,2.0000002948143285,0
11,23:29:00,2.0103675904400467e-10,1.2323762132061834e-11,1.810995900956201e-12,5.490499291749939e-13,8.844319994997347e-13,8.706181205211397e-09,2.000000236804267,0
