index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,01:24:30,9.972167311439229e-12,3.867955643827663e-12,4.759803698928797e-12,7.793983689709161e-12,4.318792947139254e-12,7.346171352340523e-09,3.402267867577471e-06,0
2,01:25:00,1.3298854779735771e-11,7.0859552995793895e-12,4.552790042054058e-12,5.1859987096388755e-12,4.0693565699011565e-12,8.696144232001752e-09,3.392770357255441e-06,0
3,01:25:30,4.4722234897986755e-11,8.536659261107763e-12,4.5433570488740105e-12,7.267441058648652e-12,4.763301232403404e-12,6.090651846353447e-09,3.3912497825246105e-06,0
4,01:26:00,1.585734277915825e-11,5.408900199304172e-12,5.199287681950271e-12,5.609425953036365e-12,4.9997274966933616e-12,8.522811515044074e-09,3.386847394514297e-06,0
5,01:26:30,1.4279315878078325e-11,5.930876272229368e-12,4.3685521357763075e-12,6.6925213011695395e-12,5.453459654810987e-12,7.172632051612356e-09,3.4060169895044714e-06,0
6,01:27:00,3.34434372494205e-11,6.952107887902793e-12,4.3546563151172405e-12,6.776664276513867e-12,5.4419866601159334e-12,5.505436827265992e-09,3.3597156390584845e-06,0
7,01:27:30,1.5035392817608675e-11,6.654143512305261e-12,4.930565762251124e-12,8.05810178147929e-12,6.267558992461824e-12,7.765194209028724e-09,3.3510011054566374e-06,0
8,01:28:00,1.460342953975379e-11,9.192816917567786e-12,6.8230317848470214e-12,9.173059359352619e-12,7.04716905921573e-12,5.632363174685991e-09,3.3869613165676173e-06,0
9,01:28:30,2.820309452583045e-11,6.891569095553105e-12,5.55812070353168e-12,7.696224646271932e-12,4.030747236011001e-12,5.975599311156428e-09,3.404144745198274e-06,0
10,01:29:00,1.797397569566821e-11,5.868272682975251e-12,4.841235253250047e-12,8.31807579577051e-12,4.6520760564162084e-12,6.899058833226605e-09,3.4093360941329426e-06,0
11,01:29:30,1.3310082539911933e-11,6.370174619115159e-12,4.2572598391363025e-12,6.3022277083423735e-12,4.152054370899651e-12,6.7605883969907e-09,3.4728476409057247e-06,0
12,01:30:00,5.1742235197275104e-11,8.837942131316042e-12,6.614891138126021e-12,9.978755706286445e-12,4.5710157030062e-12,5.263640864989822e-09,3.4342258873786577e-06,0
13,01:30:30,1.910526576402514e-11,6.278710466295095e-12,5.161967606914523e-12,8.596745540730128e-12,4.830625332760191e-12,6.364088758312815e-09,3.4612195183147882e-06,0
14,01:31:00,1.1016489612920295e-11,6.496249341303655e-12,5.073600017249377e-12,7.630354504296285e-12,4.003027891610013e-12,6.1083569515962746e-09,3.395971995955273e-06,0
15,01:31:30,4.074219685997348e-11,5.9041977373616336e-12,4.862550436950927e-12,9.623733375692407e-12,7.105489253591181e-12,6.858216514774018e-09,3.4283286066017463e-06,0
16,01:32:00,1.7538211855540157e-11,5.409885546861883e-12,4.018104142180228e-12,6.2319456763129895e-12,2.976377715360166e-12,5.580742725062069e-09,3.3599037530626688e-06,0
17,01:32:30,3.1952392285524486e-11,1.0295787830059725e-11,4.60911720957948e-12,6.840365834998213e-12,4.0973761726697965e-12,5.746886783884733e-09,3.4417898301973637e-06,0
18,01:33:00,1.6224402611570898e-11,7.629158197352175e-12,6.921172391455144e-12,1.1335163775264584e-11,1.168173978146869e-11,7.196298215589065e-09,3.3657666322657614e-06,0
19,01:33:30,1.4730233397040874e-11,5.883267705596841e-12,5.923338348838434e-12,9.028609310924977e-12,4.327225329592616e-12,6.287843454675721e-09,3.399509222279807e-06,0
20,01:34:00,1.3452773273068506e-11,6.467269447619628e-12,6.307167982985188e-12,9.080798209776006e-12,5.6985003478988124e-12,5.084678749917302e-09,3.4033845360707485e-06,0
21,01:34:30,1.7036358490043978e-11,6.467573973248464e-12,6.5892642209522104e-12,1.0399663907698666e-11,5.231672264753028e-12,5.206376609628349e-09,3.452392795106092e-06,0
22,01:35:00,1.7543205654949583e-11,9.121508238299769e-12,7.49870792347088e-12,1.0205774562477889e-11,6.136502052609416e-12,5.87181282856533e-09,3.4500938605929463e-06,0
23,01:35:30,4.7032012491965485e-11,1.251520634319323e-11,8.53925640778193e-12,1.4600420162278897e-11,1.0041671314711601e-11,3.9542750696917436e-09,3.4239200368456084e-06,0
24,01:36:00,1.5605349981204908e-11,1.0669410549988569e-11,9.777319080433334e-12,1.3484454425305551e-11,9.269106798492026e-12,5.1823665031745354e-09,3.4607443658038805e-06,0
25,01:36:30,1.249717672445432e-11,6.504928629026201e-12,4.681993845157639e-12,8.211834892465189e-12,4.5863390111956136e-12,5.3456495898573565e-09,3.3951221103698458e-06,0
26,01:37:00,2.8108501100715325e-11,8.033259328957194e-12,5.623618819157897e-12,7.810225625517043e-12,5.5766893012448084e-12,4.215009512739918e-09,3.4109251826020824e-06,0
27,01:37:30,1.6468581303952024e-11,7.36508355044888e-12,6.566398584066298e-12,7.360268292346645e-12,5.899933804090476e-12,4.83802178345791e-09,3.3928348628278303e-06,0
28,01:38:00,2.475783626286084e-11,6.628337952211906e-12,5.837233050811852e-12,6.328722183297802e-12,4.701878909131189e-12,4.081499385090054e-09,3.420849036665852e-06,0
29,01:38:30,1.1312414881524329e-11,5.853585159720927e-12,6.870858857794248e-12,9.070640275989241e-12,5.589561070924935e-12,4.053952951681084e-09,3.354232266054915e-06,0
30,01:39:00,1.2602062020457068e-11,8.670150962456153e-12,8.287344340682106e-12,1.0460373833939968e-11,8.416175113214558e-12,4.637569207271463e-09,3.393781092030156e-06,0
31,01:39:30,1.5412803376930464e-11,7.568252854021874e-12,5.7967269787520084e-12,9.08314654614884e-12,9.649037822767638e-12,4.376585017084331e-09,3.465465766111647e-06,0
32,01:40:00,1.830424631688212e-11,6.291802666858496e-12,7.2466008648907324e-12,8.277827746229451e-12,4.981983778352088e-12,4.701369521189926e-09,3.4350297507029415e-06,0
33,01:40:30,1.25381959499675e-11,6.163501018577806e-12,5.3636873177520914e-12,9.632699654222491e-12,7.282813164292177e-12,5.23040198009779e-09,3.4212631724065025e-06,0
34,01:41:00,3.2345732539133384e-11,8.640898853262134e-12,7.54610299653603e-12,9.127882119830728e-12,7.813857575544322e-12,3.764681673720831e-09,3.405681314494172e-06,0
35,01:41:30,1.310550969615569e-11,9.496048015513302e-12,5.842302868533927e-12,1.25177775033116e-11,8.717138228449768e-12,4.7204496983626585e-09,3.4248687576687826e-06,0
36,01:42:00,1.0737786201435103e-11,5.72868511053789e-12,7.064403194339228e-12,1.0378886180982367e-11,6.493676653017104e-12,5.278042353292749e-09,3.3731864811238423e-06,0
37,01:42:30,1.2638505226439876e-11,7.54974718967568e-12,7.913786255021605e-12,1.0264502986762963e-11,7.353504672807847e-12,4.165597617741281e-09,3.4258771304300276e-06,0
38,01:43:00,1.3715851014704127e-11,5.4833799452791385e-12,5.654124071475378e-12,9.86760530715129e-12,8.715020909587597e-12,4.7172101082410194e-09,3.436577891706679e-06,0
39,01:43:30,1.6426374846811918e-11,7.555299675604935e-12,4.243758530912085e-12,1.0525616175966738e-11,9.242622984726594e-12,5.0045138145113615e-09,3.4066144828927773e-06,0
40,01:44:00,2.4896230433928633e-11,9.26592475175231e-12,7.192566258924291e-12,1.1453916133443152e-11,5.870391936206697e-12,4.222724869771783e-09,3.433059645867591e-06,0
41,01:44:30,1.5039883599369373e-11,8.661164868623733e-12,1.0147045480711002e-11,1.0258396504498015e-11,6.18089336348034e-12,4.7920707704885104e-09,3.44527753113249e-06,0
42,01:45:00,2.3000478130949595e-11,7.287330867045386e-12,6.935496808993853e-12,9.493722206178914e-12,7.1743710122337016e-12,4.0335224262398894e-09,3.489010883976425e-06,0
43,01:45:30,1.4627941372045828e-11,7.335956628414456e-12,6.773356994957347e-12,9.221236174590321e-12,5.864117117732632e-12,4.543666008033759e-09,3.4530983233609914e-06,0
44,01:46:00,3.3949026103363827e-11,1.2510604757167283e-11,1.0127455923981523e-11,1.3725491046470073e-11,8.096704251811245e-12,3.856541034635067e-09,3.51489771621115e-06,0
45,01:46:30,1.3659879722942746e-11,7.008562204393443e-12,8.28621543061265e-12,1.0533981125678317e-11,9.38949443363065e-12,3.6592599743814803e-09,3.4533669611674463e-06,0
46,01:47:00,1.2212445141384795e-10,1.114491729792582e-11,6.868406076015746e-12,1.026469551833256e-11,7.566163984625864e-12,6.006250335173831e-09,3.4880660685170787e-06,0
47,01:47:30,2.9094709448646425e-10,7.185773377093678e-12,2.0133729032211245e-12,1.8142135657193815e-12,2.054120098490441e-12,9.801749368500264e-09,2.211353076686493e-06,0
48,01:48:00,1.0748909337983627e-10,2.8142410345663483e-12,1.4221583500748378e-12,1.6558117342214345e-12,1.3087288692887738e-12,1.2016123171794663e-08,2.205940926292631e-06,0
