index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,00:02:00,1.9868927401454028e-11,1.4088259077412073e-12,7.417797606413534e-13,4.881508594872607e-13,6.414183074679458e-13,4.434200402515341e-09,1.0000000879699438,1
2,00:02:30,1.8135217579913948e-11,2.2682100656998142e-12,7.352905120522851e-13,4.897741356891471e-13,9.182164528782305e-13,1.1290804585106073e-08,1.0000000810801544,1
3,00:03:00,2.991186877796126e-11,3.1377509546667383e-12,7.2272556182446e-13,4.1731660945577607e-13,7.610139594868875e-13,5.6194354898076305e-08,1.0000000750017803,1
4,00:03:30,1.9564971856843e-11,3.3982378078008494e-12,7.570001809485473e-13,3.7216195836409605e-13,5.447032212017564e-13,4.531171127031443e-08,1.000000069613275,1
5,00:04:00,2.010949204512822e-11,3.0063165033329583e-12,1.090308817037648e-12,4.981550378547887e-13,1.1226373306656512e-12,2.540421751484017e-08,1.000000064814723,1
6,00:04:30,3.168743806193978e-11,3.370675395247769e-12,1.1442131262791369e-12,4.062733418017807e-13,7.430494349275913e-13,4.452735629501833e-08,1.0000000605234336,1
7,00:05:00,6.392799050130209e-11,9.58783602202517e-12,1.7627627054941383e-12,5.527359294993969e-13,1.4826943327443025e-12,2.5666846501437246e-08,1.0000000566705394,2
8,00:05:30,7.107149986512014e-11,8.285992096104339e-12,2.552326374596364e-12,6.777146308172053e-13,2.2009726027279002e-12,2.6587655939780844e-08,1.0000000531983417,2
9,00:06:00,2.666800517862909e-11,6.406097139604867e-12,1.739328024891078e-12,5.739811280532778e-13,1.2443664835291739e-12,4.033851765291368e-08,1.0000000500582247,2
10,00:06:30,7.644452737972108e-11,1.0664552927149977e-11,3.5306306587883362e-12,1.2338126671835272e-12,3.805209521227143e-12,2.5563016003181694e-08,1.0000000472090147,2
11,00:07:00,4.341234100451774e-11,6.220696452694064e-12,2.647058513282729e-12,1.222163965661076e-12,5.56208684563388e-12,9.198896761261582e-09,1.0000000446156665,2
12,00:07:30,6.020058150205721e-11,4.069209443009824e-12,2.9951652097435908e-12,1.2365816178694688e-12,4.944404928950757e-12,1.9781998705072585e-08,1.0000000422482087,2
13,00:08:00,5.266183374690714e-11,5.20651900287589e-12,4.857328969998923e-12,1.3085539529052721e-12,4.089354094813147e-12,1.154251468447844e-08,1.0000000400808986,2
14,00:08:30,4.3013550912808924e-11,4.574995941892381e-12,3.1416940500187e-12,1.9461213680983416e-12,1.1964303961902079e-11,1.686251019257113e-08,1.0000000380915268,2
15,00:09:00,2.544879534700868e-11,3.1690369440486292e-12,2.2088863861958454e-12,7.351166000734582e-13,1.8672377646041063e-12,2.2303724590419433e-08,1.0000000362608614,2
16,00:09:30,5.3587338485865155e-11,7.65569330605835e-12,5.258034184603281e-12,9.030211161954111e-13,4.24406006007335e-12,1.2659335537417062e-08,1.0000000345721853,2
17,00:10:00,5.1585508452503775e-11,9.054110036657774e-12,4.723799426968982e-12,8.727373303789244e-13,4.688367279855527e-12,1.1857293325164858e-08,1.0000000330109113,2
