index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,23:50:00,1.6539945830530404e-10,6.919053091569547e-10,3.622997275171906e-10,2.410754734949067e-10,1.3077654913647392e-10,6.89877210945379e-08,15.683309482608204,0
2,23:50:30,5.684649915606928e-10,6.831581730237294e-11,1.031178694902941e-11,2.468061188974578e-12,5.058321503977322e-12,2.1743692155388204e-07,1.0000362057656598,0
3,23:51:00,5.640636978733147e-10,6.288108593601425e-11,1.458451015763068e-11,2.305768177368686e-12,4.303892740994118e-12,5.990530926497536e-08,0.9999926308188608,0
4,23:51:30,1.26325314853156e-10,1.855386774396177e-11,6.608781263303335e-12,1.526296679729217e-12,2.5176038809303885e-12,8.971460340807539e-08,1.000017650588276,0
5,23:52:00,4.875737470423467e-10,7.006613082054777e-11,9.016144295461327e-12,1.6801496956816354e-12,2.876100147895462e-12,5.7194900082971964e-08,1.0001716685617046,0
6,23:52:30,5.424170289668874e-10,5.91835567136253e-11,1.1222585190433899e-11,2.3388555174637213e-12,4.1681128097142206e-12,1.8651161274156982e-07,7.915238326304408,0
7,23:53:00,7.964005484177058e-10,1.6593027869245028e-11,7.547766896618186e-12,2.6977131616897584e-12,2.9770618519477633e-12,2.132869917972394e-07,1.0006125744914032,0
8,23:53:30,3.9585375231262844e-10,1.527268210064956e-11,6.6447841713141865e-12,1.2984234947144296e-12,1.3605078928921675e-12,8.834409634106162e-08,1.0001014255212495,0
9,23:54:00,2.0719851627485647e-10,1.2090233383269911e-11,4.653675262860261e-12,1.1046089622154617e-12,1.4485236951794366e-12,3.2102291220770894e-08,1.0000438329097092,0
10,23:54:30,7.029463535900296e-10,1.7715685226902478e-11,4.880139883606919e-12,2.257680710172021e-12,3.644714995110486e-12,7.389845278301216e-08,1.000024826367817,0
11,23:55:00,1.9578245075852576e-10,1.2734013507780397e-11,3.0621811932379343e-12,1.113419371209229e-12,1.180727936991958e-12,1.049740080923854e-07,1.0000160693211857,0
12,23:55:30,5.3699039343893025e-11,4.8957442774574255e-12,4.593343469483913e-12,1.1551319546977013e-12,1.2056546635405578e-12,1.0094638398319472e-07,1.0000112720570915,0
