index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,19:46:00,1.788833549922808e-11,7.112106914435456e-13,2.888563406622344e-13,1.461814924073071e-13,2.0741953315467254e-13,1.5169759912631962e-09,3.218393181937033e-06,0
2,19:46:30,1.0998234461514365e-10,5.885077683139835e-12,8.869545499498722e-13,8.439398178032097e-13,1.1671418602240011e-12,7.504060011724337e-09,3.2684765689539813e-06,0
3,19:47:00,1.0031567229246528e-10,5.338002863218917e-12,7.873869924436792e-13,7.259398571888699e-13,5.297689133001365e-13,2.318862905797178e-09,3.2125350563307095e-06,0
4,19:47:30,7.488222796831606e-11,6.055650129143761e-12,2.2455682577328667e-12,1.5982737346379203e-12,2.0658869015262214e-12,1.8765334969389017e-09,3.3085654278370126e-06,0
5,19:48:00,5.142386437361928e-11,2.8915809890289612e-12,9.759952041228878e-13,6.256577221646597e-13,9.56155826315193e-13,3.5917310850926063e-09,3.2535407056614303e-06,0
6,19:48:30,7.731058294003552e-11,3.288806852423969e-12,8.915041732212497e-13,4.3631535603762516e-13,5.112128277367727e-13,3.820967870960318e-09,3.2703407456242257e-06,0
7,19:49:00,1.1447581373010449e-10,3.3280672808810102e-12,6.782213045130344e-13,3.5596802940175587e-13,3.6575355200075084e-13,3.2310767235403622e-09,3.273539299846381e-06,0
8,19:49:30,5.128729297049126e-11,1.4924753051207939e-12,3.944352442332836e-13,2.394451089936421e-13,2.772472571792455e-13,1.295736497527354e-09,3.3117437958108326e-06,0
9,19:50:00,1.1906335326077077e-10,5.189852931001098e-12,1.2535503961886816e-12,9.04386674345344e-13,1.0285337632122675e-12,1.1267456829912281e-08,3.354071591776627e-06,0
10,19:50:30,4.2641460705574235e-11,2.509675040287654e-12,1.5376305542096131e-12,6.904586195147162e-13,7.188100397345796e-13,4.456510856358255e-09,3.204804404838773e-06,0
11,19:51:00,4.729680753871521e-11,2.202847825543884e-12,7.425527283575004e-13,5.081693193099059e-13,8.141235671927754e-13,3.3472263672115775e-09,3.353950202590382e-06,0
12,19:51:30,1.6482181301845017e-11,1.2299880502845764e-12,6.215162854634101e-13,3.410803839263345e-13,4.5397552844119185e-13,1.2915377831551265e-09,3.2636928502561075e-06,0
13,19:52:00,1.2640483038605229e-11,5.851772330611409e-13,3.5424115283165655e-13,2.807484738362145e-13,3.278911295881368e-13,9.452033504021968e-10,3.252064855533775e-06,0
14,19:52:30,1.1598346552032234e-11,9.130114024956984e-13,4.875739553279075e-13,2.1624930203989786e-13,2.5316583112347033e-13,1.1377040717282643e-09,3.293381014621224e-06,0
15,19:53:00,2.9421107564844585e-11,9.18942549191003e-13,5.359590545796125e-13,2.0853839792205437e-13,2.7730573412988945e-13,1.956845589351127e-09,3.26774348830135e-06,0
16,19:53:30,1.3551550127217452e-11,6.951685879857856e-13,4.845234858731347e-13,1.9809702474412004e-13,2.2366422762925734e-13,2.476981503966441e-09,3.3292233459039067e-06,0
17,19:54:00,1.0305120335924366e-10,7.809352935940574e-12,2.2208410161191735e-12,1.6928279679639102e-12,1.2717615704212158e-12,5.806370587885821e-09,3.3388657031202034e-06,0
