index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,02:50:00,1.642086707031318e-11,2.465262285044035e-12,1.059943238638702e-12,6.788713736518152e-13,4.607036644309663e-13,3.4292957055104474e-10,3.479025349151006e-06,1
2,02:50:30,1.7019382710587865e-11,2.4515319935079034e-12,8.185933319010738e-13,4.913602829621032e-13,5.001944645934599e-13,1.1861480471923788e-10,3.346584202471029e-06,1
3,02:51:00,7.472021789152783e-12,3.166176721081195e-12,1.0184274593948307e-12,3.709852740345764e-13,6.690384857609287e-13,2.896788085515013e-10,3.422590566625124e-06,1
4,02:51:30,1.0179983939666048e-11,5.3446089858028835e-12,2.649598241285163e-12,1.2914975550793707e-12,2.0837524320293494e-12,3.4643367335345707e-10,3.522402427771713e-06,1
5,02:52:00,9.867533364709226e-12,5.445209839597743e-12,1.4807629917998465e-12,4.900850673472375e-13,8.886443774487107e-13,1.9554916014170433e-10,3.4437977377125327e-06,1
6,02:52:30,2.232265192256182e-11,5.685830835198593e-12,1.6263875471412017e-12,8.312861631530078e-13,6.016872411300157e-13,2.676577930124125e-10,3.446066739934124e-06,1
7,02:53:00,1.4836166698704552e-11,3.887775032877682e-12,1.4507425417580998e-12,6.54897305586334e-13,1.3944432247063857e-12,2.153968090495723e-10,3.370074254864181e-06,1
8,02:53:30,1.6588720028227292e-11,4.893966395844765e-12,3.786916853784757e-12,2.1439950729765996e-12,3.923917250298505e-12,2.0106417544883168e-10,3.3502180576303423e-06,1
9,02:54:00,2.0706558935443316e-11,4.563601495125822e-12,1.2742372208749828e-12,9.367013671027056e-13,1.0582600048337856e-12,1.3837743099028227e-10,3.413430254001408e-06,1
10,02:54:30,1.1209849649238591e-11,4.477955082413007e-12,1.223072926288466e-12,5.306890786571141e-13,8.258020619294454e-13,2.0211254023830878e-10,3.351057620790731e-06,1
11,02:55:00,3.4640055614562944e-11,6.879657367479689e-12,1.875118116184896e-12,7.570015303330938e-13,2.303503783142961e-12,1.9418018488261696e-10,3.4103504735768246e-06,1
12,02:55:30,6.772845467791406e-11,7.517348226616728e-12,4.663989215349531e-12,5.85954927541648e-12,6.4355706179487455e-12,1.790519256805029e-09,3.4785002244086457e-06,0
13,02:56:00,1.989299459065921e-11,7.66588835611592e-12,3.9556808636372256e-12,2.7629225551016376e-12,2.005879648039021e-12,1.2440326918265832e-09,3.4813196048526128e-06,0
14,02:56:30,3.902017898963101e-11,3.914476353808507e-12,2.173153658068178e-12,1.282276062912805e-12,1.7884944802757302e-12,4.939367017804759e-10,3.530643562402497e-06,0
15,02:57:00,3.102710720087052e-11,4.4034685877976865e-12,3.279091051377515e-12,2.3816313763385545e-12,2.4236383456348663e-12,6.986293083726764e-10,3.528255861529382e-06,0
16,02:57:30,5.7423195552766116e-11,4.550650352919001e-12,2.5017309388150663e-12,1.4233898811836773e-12,2.108749401809329e-12,4.858652000248028e-10,3.48300737147953e-06,0
17,02:58:00,2.1403495092121176e-11,4.274119297781203e-12,2.022647840639282e-12,1.1329153319950447e-12,9.722109754644527e-13,3.90022296428901e-10,3.4179511507664786e-06,0
18,02:58:30,3.6944941834371015e-11,2.672766814965871e-12,1.2567520273460969e-12,6.379735137246968e-13,1.0934409996720643e-12,3.6127582499251193e-10,3.4834064344967736e-06,0
19,02:59:00,1.702148466733082e-11,6.137599680641002e-12,2.5530810371416394e-12,1.829798748616852e-12,1.7142946071662415e-12,1.8816813879327508e-10,3.535991828085396e-06,0
20,02:59:30,1.0789521849358894e-11,2.7352000030089493e-12,8.764276043274264e-13,4.185796764329205e-13,6.718898965934608e-13,1.874491688315875e-10,3.5810029895155727e-06,0
21,03:00:00,3.1089851746516096e-11,4.674538922130418e-12,2.79399878497025e-12,1.5973881225767137e-12,2.6368505472852045e-12,3.3641030321084126e-10,3.6025926588113393e-06,0
22,03:00:30,2.9180200832806406e-11,3.6549643093462245e-12,1.867228501683335e-12,1.0360163768885175e-12,1.0125087260255165e-12,7.359259420378209e-10,3.5740991199838674e-06,0
