index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,05:50:30,2.1434467780004516e-11,1.9606512598345127e-12,4.08022528291668e-12,4.822096525747312e-13,8.870104944317833e-13,2.884953526735315e-10,3.337444375446867e-06,0,1
2,05:51:00,1.0149690161899306e-11,1.8743981606445546e-12,3.837547393059627e-12,5.275817945345412e-13,1.5257013844202162e-12,1.924020946750803e-10,3.3119460688121337e-06,0,0
3,05:51:30,1.1325872662863395e-11,2.504837445896625e-12,4.416933019898012e-12,4.30782215963839e-13,8.607842790753609e-13,1.9342194443133362e-10,3.340509189473032e-06,0,0
4,05:52:00,7.580202026389902e-12,2.4166880183165236e-12,3.333994632152694e-12,4.930606621355632e-13,1.4258562991300053e-12,2.2598816505766592e-10,3.3166837034669716e-06,0,0
5,05:52:30,1.0493844894595354e-11,2.0796017900687104e-12,5.510938217179232e-12,5.056367856780515e-13,9.520462840115258e-13,1.2667776794596717e-10,3.3404858220887645e-06,0,0
6,05:53:00,7.789931780224019e-12,2.5120638203338603e-12,4.340964953996968e-12,4.917401621716988e-13,1.0458460502874588e-12,3.0658505376213773e-10,3.337632751886592e-06,0,1
7,05:53:30,4.756192028275033e-12,1.992345502766767e-12,4.223091959631107e-12,4.663543610546486e-13,1.228186312792807e-12,9.541497107080519e-11,3.341845567095802e-06,0,1
8,05:54:00,9.829344507651892e-12,2.070994390689292e-12,5.8589889743683604e-12,5.250179334939168e-13,1.2942357967686225e-12,1.0506194691509494e-10,3.3321268322304363e-06,0,1
9,05:54:30,6.079139855822289e-12,2.074592048741261e-12,3.556498821325147e-12,5.44443974841437e-13,1.2209875900092001e-12,1.4682423193711406e-10,3.3704288132687557e-06,0,1
10,05:55:00,1.256747250281931e-11,2.764995853875042e-12,3.724789826923537e-12,4.79889322909849e-13,1.334777648651056e-12,1.4088993545413576e-10,3.332752493635268e-06,0,1
11,05:55:30,2.8044350743289788e-11,2.260473286691366e-12,4.134189645020449e-12,4.215961732557703e-13,1.0645964807037679e-12,2.1667419174620714e-10,3.3984369357654304e-06,0,1
12,05:56:00,2.0582576204927e-11,3.4337838814681385e-12,5.4692389205264804e-12,1.742398020552048e-12,2.9997035750111175e-12,8.122145473734379e-10,3.336003638282327e-06,0,1
13,05:56:30,4.106065897867129e-11,2.723178869799814e-12,4.605270913741081e-12,2.4654915091519496e-12,1.9174644232726747e-12,4.341300548396906e-09,3.3136916931377004e-06,0,0
14,05:57:00,1.484296759484407e-11,2.0368810468946665e-12,1.83932419779855e-12,6.038735824771613e-13,1.21047248353125e-12,2.971595713882459e-10,3.36778200177284e-06,0,0
15,05:57:30,8.624282256558043e-12,1.6453004445801564e-12,2.5509559520703926e-12,5.952971386614403e-13,1.2512592447805574e-12,8.745246057771284e-11,3.354567809930996e-06,0,0
16,05:58:00,7.693221121354323e-12,1.3429930428804436e-12,2.5977947162339012e-12,5.198507733913906e-13,9.68688653205106e-13,2.872176602702076e-10,3.3511223311416e-06,0,0
17,05:58:30,6.433722356800794e-12,1.7869308385411597e-12,2.4018451698905295e-12,4.4549520543759235e-13,1.188028531635489e-12,9.026935608184758e-11,3.374811009414408e-06,0,0
18,05:59:00,1.3445801611323855e-11,1.808076943305001e-12,3.4905551286418295e-12,4.755781979085906e-13,1.2462291673344498e-12,7.329071546869009e-11,3.3372433340632626e-06,0,0
19,05:59:30,6.260535754299103e-12,2.089047530988444e-12,3.678903142269693e-12,6.411029268061502e-13,1.836432816481758e-12,1.1304056701927445e-10,3.3476735166039555e-06,0,0
