index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,00:02:00,3.5979824501894115e-11,6.256215879347013e-12,4.1649584614651865e-12,1.2107536195130207e-12,2.100370207486512e-12,8.88180242197691e-09,2.448410418766666e-06,0,1
2,00:02:30,2.510658251520794e-11,1.4534434602600992e-11,5.12992639755646e-12,1.4553003035488325e-12,2.4947996798327624e-12,4.2238630432752645e-09,2.427486988022468e-06,0,1
3,00:03:00,5.7134938608079695e-11,7.126799375935343e-12,3.5918077697648076e-12,1.5291573291804656e-12,2.6712643255571273e-12,5.567191349763703e-09,2.507728781251712e-06,0,1
4,00:03:30,3.7207627209160463e-11,8.820517011670996e-12,7.972032017306338e-12,2.449482480323092e-12,2.3857125865733903e-12,8.108332435516074e-09,3.095003669568089e-06,0,1
5,00:04:00,5.3976064224365206e-11,6.5627705825754164e-12,6.75999677121365e-12,1.499503408552138e-12,8.100584961439673e-13,9.275947459110758e-09,3.4016688009758136e-06,0,0
6,00:04:30,1.5562552374930426e-11,7.994423859260753e-12,8.699738027318635e-12,1.2958006943782566e-12,1.4957936392243266e-12,1.2814602924115402e-08,3.4003290308916685e-06,0,0
7,00:05:00,2.2765370980923088e-11,4.780783861418804e-12,2.1711295043757414e-12,7.324395176021665e-13,7.32301168390636e-13,8.653508705297173e-09,3.4054697420696494e-06,0,1
8,00:05:30,5.87898464783705e-11,1.1025813673064884e-11,3.727073449243339e-12,1.7039314880793627e-12,4.479083608840236e-12,2.912070625664428e-09,3.394226751787686e-06,0,1
9,00:06:00,4.313180556571059e-11,9.263677844241473e-12,3.3497624164404156e-12,1.146370090141356e-12,4.343119052542894e-12,2.5060862373465466e-09,3.3184391606265495e-06,0,1
10,00:06:30,5.2896812804316004e-11,1.324282125353025e-11,9.634040684212892e-12,1.7418919792258984e-12,5.643794787935419e-12,3.457886095534256e-09,3.316005126314339e-06,0,1
11,00:07:00,2.4581021494184806e-11,1.4589631696637345e-11,6.017515446863478e-12,1.27892352895864e-12,2.1106732292353442e-12,2.663508270976231e-09,3.389934299516043e-06,0,1
12,00:07:30,4.51764744700933e-11,6.203257605957594e-12,6.306337943417858e-12,2.189317230648872e-12,7.871593714833061e-12,3.981604947202572e-09,3.3998007836810463e-06,0,1
13,00:08:00,7.502613540967444e-11,6.780999420476497e-12,2.958640862019467e-12,2.1728085764362088e-12,1.1300684721285949e-11,3.108301636394602e-10,3.4061444198927102e-06,0,1
14,00:08:30,6.978040578307168e-11,1.4831445803613764e-11,5.611435086735927e-12,2.224245004098346e-12,1.310841119101219e-11,5.207138964985063e-10,3.490926742064817e-06,0,1
15,00:09:00,4.2016959086835336e-11,5.695807609543762e-12,3.3771068313201063e-12,1.0585063847749405e-12,4.176382031113734e-12,2.765808257142654e-10,3.4244032971958016e-06,0,1
16,00:09:30,6.182183482405441e-11,9.742899430220585e-12,8.491909453818492e-12,3.307140852941863e-12,2.2216599185945717e-11,2.264515416092267e-10,3.410200858939455e-06,0,1
17,00:10:00,3.627645032960407e-11,8.045876574373738e-12,4.6690684870061505e-12,2.060703036120878e-12,9.540958505738998e-12,2.6396763630590956e-10,3.3900165727995548e-06,0,1
18,00:10:30,5.435940422084447e-11,1.1255697811580596e-11,6.96874756607464e-12,3.723120397795887e-12,2.6979651227690226e-11,2.3844125474404035e-10,3.395885561428215e-06,0,1
