index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,03:09:30,1.1892711209739798e-11,4.563507098137078e-12,2.9152672702916464e-12,2.978040243178435e-13,5.28891268247524e-13,2.40148941458912e-09,2.875210390374966e-06,0,1
2,03:10:00,1.4794313675255875e-11,6.510315682422889e-12,3.0052700355159667e-12,3.060050537892161e-13,4.569472233573034e-13,3.6995045189382605e-09,2.9221020843430834e-06,0,1
3,03:10:30,1.5585019695126958e-11,4.0079875730681374e-12,1.9337045043076278e-12,2.585978684670349e-13,4.0958183562325756e-13,1.015852646481889e-09,2.92875536983099e-06,0,1
4,03:11:00,2.3259259553329964e-11,7.456084170539517e-12,2.5838222180309608e-12,2.860916041991133e-13,6.727296239403638e-13,1.1153709618918584e-09,2.8351580880102453e-06,0,1
5,03:11:30,1.8317874169502615e-11,7.204035267539841e-12,2.656329837904168e-12,3.098038337198286e-13,5.019590182325049e-13,1.6768178995976333e-09,2.86084622009857e-06,0,1
6,03:12:00,2.3094702242500522e-11,1.0928202097244523e-11,1.7242648367391125e-12,3.0896648382252104e-13,5.286100415983184e-13,1.0622177870214832e-09,2.9492668000299834e-06,0,1
7,03:12:30,4.232973571732617e-11,7.174625480245945e-12,1.3684766009867611e-12,2.666351331392588e-13,5.745676252319974e-13,1.2338988384513356e-09,2.9272822825430474e-06,0,2
8,03:13:00,1.9322915034765665e-11,4.878835025095742e-12,1.158099090112259e-12,2.616418185663232e-13,5.574802688138899e-13,2.4529763074442868e-09,2.956853838641384e-06,0,2
9,03:13:30,1.848971038802379e-11,1.3863588974199996e-11,2.3871273988176708e-12,3.467826628325145e-13,6.718557738093568e-13,1.0286248420135137e-09,2.8692282541610483e-06,0,2
10,03:14:00,4.8465372117885554e-11,9.957270992172314e-12,2.485167013216776e-12,7.714352958278354e-13,1.840477763476264e-12,1.5639449427117116e-09,3.0005523529107604e-06,0,2
11,03:14:30,2.046742666345111e-11,6.653496682860974e-12,3.447506221879329e-12,3.1325050810030634e-13,5.905519135046766e-13,4.904495091011351e-10,2.8349791709357626e-06,0,2
12,03:15:00,4.365031518886428e-11,1.0471916469858401e-11,1.8494639248687363e-12,5.236790121806931e-13,1.4952434695305832e-12,2.1549922232643365e-10,2.683779182977102e-06,0,2
13,03:15:30,4.703954713547989e-11,8.889409111604914e-12,1.7041652782427434e-12,6.366207579489438e-13,2.577923568633709e-12,3.7782653263680455e-10,2.804510411783819e-06,0,2
14,03:16:00,3.47455931201603e-11,1.0188187474521842e-11,2.8497284835680016e-12,1.3248492373322852e-12,5.3647891173441915e-12,5.615063739549832e-10,2.8473882246284143e-06,0,2
15,03:16:30,4.4064682573590485e-11,1.3874482348065786e-11,3.534198841980785e-12,1.2780091020897068e-12,4.357346169988514e-12,2.768791373631838e-10,2.7624114676394423e-06,0,2
16,03:17:00,3.819763613133639e-11,9.039460501347079e-12,2.003004509950617e-12,1.0851678563321537e-12,4.18371779570649e-12,5.915060846628436e-10,2.719140372001306e-06,0,2
17,03:17:30,4.452279052272057e-11,1.2390430014776184e-11,2.011601881623048e-12,7.725324278480695e-13,2.2402453323385307e-12,4.024941962121429e-10,2.694188167841721e-06,0,2
18,03:18:00,3.312305622507813e-11,1.0057926092610285e-11,2.61465939540341e-12,1.2657245564369773e-12,6.230350961087829e-12,1.7684633431425895e-10,2.681979125435149e-06,0,2
19,03:18:30,8.950166114544337e-11,1.651869821702906e-11,1.7917032393035789e-12,1.2955551928284996e-12,6.844976587822506e-12,2.569151235468088e-10,2.5558330903641116e-06,0,2
