index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,13:13:30,1.536840779668302e-11,2.0721651994081855e-12,1.2679883472627432e-12,3.689956266811819e-13,5.255646773367576e-13,1.7032466704364206e-09,2.7857236561397174e-06,0,1
2,13:14:00,2.3939192531919303e-11,1.513039714150084e-12,1.3334107770887305e-12,3.109838783970746e-13,3.2103352665605715e-13,1.3756986417290857e-09,2.8580642721798744e-06,0,0
3,13:14:30,1.615887144219394e-11,1.038255951673842e-12,1.2951304101020171e-12,2.317819447551712e-13,2.662861392833634e-13,5.324188650266306e-10,2.809360852591392e-06,0,0
4,13:15:00,1.0591663066469036e-11,1.0541932752258042e-12,1.234544789636248e-12,3.399820347604029e-13,6.317054042834378e-13,9.777112826183933e-10,2.7587423787795165e-06,0,1
5,13:15:30,8.204827417219347e-12,1.7703091134202886e-12,1.9971180842030095e-12,5.836898200435903e-13,8.481950138008158e-13,6.131884262633573e-10,2.7307023199252463e-06,0,1
6,13:16:00,3.114244587232581e-11,2.457345285219181e-12,1.7105423290526137e-12,4.832707681029392e-13,9.93009932473394e-13,7.624248530395115e-10,2.7181639222931694e-06,0,1
7,13:16:30,1.4721559943082252e-11,2.2916702902753758e-12,2.35681789474957e-12,7.696335640707444e-13,9.605827426831116e-13,7.189455887280087e-10,2.8699916800513746e-06,0,1
8,13:17:00,4.087157542077747e-11,2.2781409204184065e-12,1.3976642301897145e-12,4.5381801231449177e-13,5.210815729661551e-13,4.4035549159721234e-10,2.9154810816951834e-06,0,1
9,13:17:30,9.800551137326933e-11,4.587963901462904e-12,1.757293489982183e-12,4.311411594446638e-13,9.807375061013059e-13,4.1278889982669826e-10,2.7692786098319173e-06,0,0
10,13:18:00,1.6680724464893484e-11,8.64732238796809e-13,1.0277870972180587e-12,2.1173794294365588e-13,2.1806202528517962e-13,6.009323323305687e-10,2.791888562793432e-06,0,0
11,13:18:30,2.7894029327709002e-11,1.2067153746980117e-12,2.040067844286967e-12,5.249283291802121e-13,6.906611818449186e-13,2.644211903600349e-10,2.680861193648872e-06,0,0
12,13:19:00,1.8849594710942272e-11,1.2453222377950469e-12,1.963342751691041e-12,4.1936437924813e-13,6.111509536884981e-13,1.083011285310242e-09,2.759439152768151e-06,0,1
13,13:19:30,5.646003677625178e-11,3.788786368866585e-12,2.8018527910694853e-12,5.4137430409579e-13,1.0606393535068617e-12,5.148891164271818e-10,2.917819582980055e-06,0,2
