index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,13:47:30,2.7375619247045586e-12,5.135305141967694e-13,9.317651944630463e-13,4.075865574219429e-13,9.036942779898419e-13,6.924646139269968e-09,2.930457515808212e-06,0,1
2,13:48:00,2.771337250549116e-12,5.392475982725017e-13,8.926570630883375e-13,2.944921582831337e-13,4.1588881217048634e-13,8.272541355427206e-09,2.803363797863975e-06,0,1
3,13:48:30,3.7505750943313094e-12,9.911709963006695e-13,1.2423060979121484e-12,2.772615910994558e-13,6.379833131887844e-13,3.788051849711791e-09,2.69354669996827e-06,0,1
4,13:49:00,2.7263090061092266e-12,6.626753131022764e-13,1.3258606838610806e-12,4.718924930784257e-13,1.0649749763422745e-12,4.953515096103774e-09,2.9256463235141897e-06,0,1
5,13:49:30,4.975807952010734e-12,8.821115110392748e-13,5.154014962541287e-13,2.7434390559600937e-13,4.695314125132005e-13,4.519082753896925e-09,2.89828752534983e-06,0,1
6,13:50:00,4.950772848044092e-12,8.153787925540452e-13,5.58348344307378e-13,1.317426280767347e-13,2.981769938243627e-13,2.089665068978663e-09,2.9405745864372073e-06,0,1
7,13:50:30,1.1367262406314391e-11,1.8633711657975186e-12,1.427087010783112e-12,4.744508444493943e-13,2.0263656847637567e-12,1.5596602271597936e-09,2.9805215128393294e-06,0,1
8,13:51:00,9.706430828718308e-12,1.1751520622905253e-12,4.974003221208414e-13,2.4367206166449204e-13,6.836090515395183e-13,1.3631160047701997e-09,2.9721047558029897e-06,0,1
9,13:51:30,1.1159031554912296e-11,8.957704771822741e-13,5.636566270664865e-13,1.4040353765886097e-13,3.4256940119557747e-13,7.332524452519476e-10,2.967872234030302e-06,0,1
10,13:52:00,1.1298324885408018e-11,1.5039233672883677e-12,1.621608472160313e-12,5.037286196651468e-13,2.0020466576980437e-12,2.6588935088780207e-09,2.9444244263275574e-06,0,1
11,13:52:30,4.607621683087563e-12,6.085048967553589e-13,3.0156809191202256e-13,1.350849672222987e-13,2.7359666276621736e-13,2.995313538170261e-09,2.9340298096185384e-06,0,1
12,13:53:00,6.129235328579172e-12,1.06731437925784e-12,1.0331078131866875e-12,2.066841063345699e-13,6.572339372759262e-13,7.740281719466396e-10,2.9808979560451984e-06,0,1
13,13:53:30,8.308898741553936e-12,1.1992099787840475e-12,7.124662791152676e-13,2.4428887422016727e-13,8.22934397948725e-13,4.4696375664044267e-10,2.9806696353546855e-06,0,1
14,13:54:00,1.3368943450086354e-11,1.7981719504172404e-12,1.5881264163875071e-12,2.8444433981632844e-13,8.192372475567409e-13,6.721244831576208e-10,2.9889563967083837e-06,0,2
15,13:54:30,7.631090149899803e-12,1.1175164336812038e-12,5.935655564990683e-13,1.739563501276471e-13,5.247151345258013e-13,7.781237865531795e-10,2.9402503580745467e-06,0,2
16,13:55:00,7.480535814278866e-12,1.5744807354865133e-12,1.2736174349667565e-12,1.739042197184826e-13,7.531543404263298e-13,1.5024835938245263e-10,2.907083705459995e-06,0,2
17,13:55:30,9.392884513269579e-12,1.0904243590640955e-12,1.2230719311657005e-12,2.5605218091346613e-13,8.46654336661035e-13,7.25367528894627e-10,2.9262594144799752e-06,0,2
18,13:56:00,7.144678834550724e-12,1.334809900656377e-12,9.588894698709336e-13,1.884980983210893e-13,6.757027441818005e-13,3.627278716496636e-10,2.931546042200182e-06,0,2
19,13:56:30,8.522487476735776e-12,9.982468730392123e-13,1.269917504052068e-12,3.514334816080282e-13,7.239038945934454e-13,1.5921907044217271e-09,2.967559814860731e-06,0,2
20,13:57:00,6.371568938033101e-12,1.1543499546088216e-12,1.0841637784167988e-12,1.778387226770403e-13,4.1421324650209857e-13,1.8328335832126326e-09,2.957075910029582e-06,0,2
21,13:57:30,1.3856107070693446e-11,1.18474759549753e-12,2.338676098175533e-12,3.649307388587989e-13,1.6981022221370597e-12,2.517963220167338e-09,2.968159930469545e-06,0,1
22,13:58:00,8.22578892411999e-12,1.7163722105767144e-12,6.451145864014279e-13,1.5765213035916885e-13,4.106755684770744e-13,8.557908393638966e-10,2.991471905035214e-06,0,1
23,13:58:30,4.5650041751723735e-12,7.190083409822393e-13,5.528991842329109e-13,1.7697786983249026e-13,8.323574356343242e-13,2.2270797333476037e-10,2.946660282746488e-06,0,1
24,13:59:00,2.1338495757130507e-11,1.8516065876192187e-12,1.3303164243608896e-12,3.52967343098095e-13,1.3006577574354198e-12,9.812975905380065e-10,2.909286430003714e-06,0,2
25,13:59:30,3.2984763577118467e-12,6.839792936962047e-13,1.012274584361325e-12,2.619640282603788e-13,8.603322688304263e-13,1.7589439646775827e-09,2.904963129205972e-06,0,2
26,14:00:00,6.286301672794146e-12,1.4910336532379545e-12,1.4985547265011177e-12,4.3103185008854557e-13,1.5885722085449004e-12,1.8144866671951536e-09,2.9114752985140875e-06,0,2
27,14:00:30,3.953748171482987e-12,7.798876543301592e-13,1.1122272789049192e-12,2.7079224947405e-13,7.690581465779374e-13,6.111321729195044e-09,2.917907813151331e-06,0,1
28,14:01:00,7.2365337924138965e-12,7.462617300608809e-13,1.2440477416223847e-12,4.135053226993746e-13,1.037225498949884e-12,8.876417628786539e-09,2.971819229578493e-06,0,0
29,14:01:30,6.6731161213114485e-12,6.499574149917971e-13,6.343415379226471e-13,1.102937363088858e-13,3.263670093224149e-13,1.8978124657841823e-09,2.9610014717407414e-06,0,1
