index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,used,label
1,01:59:30,4.8258515984211285e-12,1.4735610979190364e-12,1.796196427594023e-12,7.100056910369918e-13,8.256150937863082e-13,1.5622399490079524e-10,6.01972787873494e-06,0,1
2,02:00:00,4.312029775089631e-12,1.2856685402386055e-12,3.444980672074202e-12,7.641054334318682e-13,9.011187410484061e-13,2.6068336048124686e-10,6.0817929662939815e-06,0,1
3,02:00:30,3.069800823908717e-12,1.1165301114758379e-12,3.4082888720849008e-12,9.74775670312902e-13,9.601648782284958e-13,3.2810843497428856e-10,6.1365512874702115e-06,0,0
4,02:01:00,4.248101266198567e-12,1.5500283458923126e-12,2.9983591631732633e-12,8.011762950526445e-13,8.615629348227915e-13,2.1439915097202872e-10,6.208859787443372e-06,0,0
5,02:01:30,3.586786652612158e-12,1.6305817162586335e-12,4.549769823387031e-12,9.085940039417663e-13,1.75371227822166e-12,3.2539287938671915e-10,6.204914904777502e-06,0,0
6,02:02:00,4.181567716365479e-12,1.893596490000839e-12,3.4953304657958867e-12,8.506134235578047e-13,1.2163616725015682e-12,3.313653262850994e-10,6.180208459664774e-06,0,0
7,02:02:30,6.6808041281358024e-12,1.535541999290301e-12,1.910141068593678e-12,7.930377046100746e-13,9.482919340136921e-13,1.7755236380656474e-10,6.269384930783143e-06,0,1
8,02:03:00,5.0174886334428866e-12,1.0872516898888348e-12,1.8401254073294167e-12,5.787692085531732e-13,6.254185156024637e-13,1.574231336797074e-10,6.243386490758136e-06,0,1
9,02:03:30,4.557764691480497e-11,2.852887309874238e-12,3.789071921478374e-12,2.1549023357207726e-12,2.9767597989047186e-12,2.177610014236876e-09,6.133251160861829e-06,0,0
10,02:04:00,1.1563309751717416e-10,7.05583056031782e-12,5.01174480078932e-12,3.775535023550491e-12,3.0387898308580153e-12,7.649907671707355e-09,6.160091002172693e-06,0,0
11,02:04:30,7.106459746044057e-12,1.3533512577150098e-12,1.5203872274588204e-12,6.870239011172514e-13,6.189669965504068e-13,2.4478303495856857e-10,6.338082687491399e-06,0,0
12,02:05:00,5.038066728833955e-12,1.2816707695551914e-12,3.423414678101628e-12,7.377214458552171e-13,1.040661082876064e-12,2.341348309860505e-10,6.278219416845138e-06,0,0
13,02:05:30,5.153945680230873e-12,1.858095310299245e-12,5.012360637453935e-12,8.909165535714474e-13,1.0478263984251058e-12,3.0253963498583334e-10,6.342982651090926e-06,0,0
14,02:06:00,4.912224501648563e-12,2.1409080496904843e-12,4.003995956334567e-12,8.402180367339177e-13,1.3655273397720105e-12,4.894566360427274e-10,6.460342421255726e-06,0,0
15,02:06:30,3.832562993901963e-12,1.8853903812911247e-12,5.776641384775581e-12,1.025927884041139e-12,1.4882945635744088e-12,8.630817911214038e-10,6.61326544248341e-06,0,0
16,02:07:00,3.4120090163929995e-12,1.774731819952194e-12,5.407044349691301e-12,9.328658892158756e-13,1.1276099450118037e-12,5.253035644142134e-10,6.5240974908512765e-06,0,0
17,02:07:30,3.920039412860268e-12,1.8442627391985447e-12,4.9362501710349394e-12,8.831866963195338e-13,1.2867485933770483e-12,5.116733296640926e-10,6.529741613695461e-06,0,0
18,02:08:00,4.3466080384086776e-12,1.2364267164981994e-12,2.841262701779438e-12,9.820924302977959e-13,9.231160589322997e-13,5.61234848950348e-10,6.502723543696703e-06,0,0
19,02:08:30,4.035540061772453e-12,2.28208499476426e-12,4.83550742165214e-12,1.0785122659648917e-12,1.067112814240467e-12,8.035746219917096e-10,6.42403410454844e-06,0,0
20,02:09:00,4.026887111558315e-12,2.4826130900564936e-12,7.345152357803538e-12,1.1991494872193308e-12,1.5479124363513658e-12,5.780302973613838e-10,6.363685225168899e-06,0,0
21,02:09:30,3.1600508020332226e-12,1.2935357729813905e-12,4.366575862281448e-12,9.587892866124822e-13,7.523168617476908e-13,5.738265922711469e-10,6.325976438180401e-06,0,0
22,02:10:00,4.554341987140643e-12,1.63474622294266e-12,3.542200447906056e-12,8.908152347334216e-13,1.2068459028712109e-12,7.455853709153525e-10,6.409942545277962e-06,0,1
23,02:10:30,3.972719074725109e-12,1.844723084067702e-12,3.645724380062591e-12,9.612440448720973e-13,1.3867742527353471e-12,7.202374900493604e-10,6.358540028463202e-06,0,1
24,02:11:00,4.31726027388198e-12,2.0846105271127823e-12,3.101656082849408e-12,9.457815925673865e-13,9.367981576993906e-13,8.897706478994878e-10,6.3659945371828605e-06,0,1
25,02:11:30,3.5850529112413647e-12,2.1362221549981726e-12,3.5002137623149105e-12,1.1271701670537775e-12,1.846177208693965e-12,4.904520341524574e-10,6.453276645164105e-06,0,1
26,02:12:00,5.724638824003137e-12,1.775513074695861e-12,3.0970845248858246e-12,8.583897669979995e-13,8.966818882606114e-13,6.373640272251107e-10,6.525890146087676e-06,0,1
