index,start_time,eeg_delta_power,eeg_theta_power,eeg_alpha_power,eeg_beta_power,eeg_spindle_power,eog_var,emg_rms,label
1,01:00:00,4.242820139566544e-12,1.8272846381989366e-12,1.7366350814661512e-12,9.348854856430553e-13,9.336532978584993e-13,7.998784781875293e-10,3.39727381096913e-06,1
2,01:00:30,8.005740479996358e-12,1.3416032618617156e-12,1.3774263096959668e-12,9.27335827997407e-13,1.222947728988644e-12,5.182754651766018e-10,3.386990860918263e-06,1
3,01:01:00,4.9291433068836145e-12,1.29001612478525e-12,1.6163819238903024e-12,9.819201115450482e-13,7.911064742103204e-13,8.476381526622974e-10,3.372219420546429e-06,1
4,01:01:30,4.909769341781918e-12,9.649811052055446e-13,1.2403952746443458e-12,8.907803099542317e-13,9.313643379369602e-13,8.273429610326625e-10,3.371748829200729e-06,1
5,01:02:00,4.920492831532368e-12,1.3257263148319527e-12,8.966385822561074e-13,7.550232536027095e-13,6.338247238413049e-13,1.6401371990011062e-09,3.3612919143175658e-06,1
6,01:02:30,5.2581624386662965e-12,1.494983178437915e-12,1.1961759882578614e-12,9.469756025948474e-13,6.848390654135983e-13,1.7663752719665347e-09,3.4098688712545127e-06,1
7,01:03:00,6.02210266367001e-12,1.6459645424453348e-12,1.17028708278716e-12,7.702652256997543e-13,1.0523565465227625e-12,2.799659508800969e-09,3.4257988003139474e-06,1
8,01:03:30,6.364222669439545e-12,1.1931794356376114e-12,1.1276723286732953e-12,9.290758133976403e-13,7.755766395174024e-13,1.6238655940623726e-09,3.4031382775366965e-06,1
9,01:04:00,4.9766497703787415e-12,1.4427584425642119e-12,9.127655418711114e-13,7.021818195681596e-13,9.528737847472652e-13,2.255873750006326e-09,3.3980410281500833e-06,1
10,01:04:30,5.053580345680315e-12,1.360052868173827e-12,1.206592360812003e-12,9.832044807945868e-13,1.1189232307752196e-12,1.6683152315620935e-09,3.414334957389105e-06,1
11,01:05:00,6.382865798499194e-12,1.2678788891205246e-12,1.1662610541678672e-12,8.71704071306121e-13,1.0012711829599074e-12,1.2192330502669586e-09,3.398653159712564e-06,1
12,01:05:30,1.9502004071021133e-11,1.7428244470577844e-12,8.293247935248656e-13,8.33248082204894e-13,8.253008117846081e-13,5.519255673769503e-10,3.373734918890421e-06,1
13,01:06:00,1.2064678203930181e-11,1.7061654184311643e-12,1.0420894421299514e-12,9.012063135502859e-13,9.812268846299e-13,1.4698590875175435e-09,3.382301623641704e-06,1
14,01:06:30,1.2159158705733503e-11,1.4332035420436577e-12,1.6866443405433964e-12,1.4891722546399007e-12,1.5555074079576776e-12,1.133154830972645e-09,3.3642553003929697e-06,0
15,01:07:00,4.7015897145632415e-12,1.1927885344308584e-12,1.0186690036579185e-12,8.090417214715906e-13,1.2870742468757771e-12,9.506703427562277e-10,3.3926968268530836e-06,1
